"pitcher","game_year","n_pitches","tunnel_quality_arsenal","tunnel_quartile","tunnel_bucket","avg_xRV","avg_actual_rv","tunneling_plus","percentile"
445276,2024,2400,0.565913105217886,"Q3","50-60%",-0.0134131564314885,-0.02259875,106.1,89.7
502085,2023,3195,0.534522632269651,"Q1 (Worst)","30-40%",-0.0134628741297857,-0.0150713615023474,106.1,89.7
623465,2025,276,0.550089965040583,"Q2","40-50%",-0.0134260025876321,-0.0245108695652174,106.1,89.7
641360,2024,459,0.611088437284933,"Q4 (Best)","70-80%",-0.0133905177846554,-0.00850980392156863,106.1,89.7
642528,2023,705,0.554885795339537,"Q2","40-50%",-0.0134586778337178,-0.0306042553191489,106.1,89.7
657097,2025,2835,0.566806488083966,"Q3","50-60%",-0.013401769719183,-0.0199820105820106,106.1,89.7
657240,2023,3636,0.573826268620236,"Q4 (Best)","50-60%",-0.013418947576339,-0.0153638613861386,106.1,89.7
661395,2023,3048,0.566993842140652,"Q3","50-60%",-0.0134534040534285,-0.017628937007874,106.1,89.7
663878,2025,840,0.553327288167077,"Q2","40-50%",-0.0134633673002619,0.00287857142857143,106.1,89.7
668970,2025,513,0.566503629014075,"Q3","50-60%",-0.0134091221874482,-0.00605263157894737,106.1,89.7
669276,2024,2571,0.606548467015353,"Q4 (Best)","60-70%",-0.0134593402334808,-0.0192823803967328,106.1,89.7
679885,2025,804,0.539036480876473,"Q1 (Worst)","30-40%",-0.01345172769109,-0.0178283582089552,106.1,89.7
622772,2023,1533,0.538026864998943,"Q1 (Worst)","30-40%",-0.0133578629003871,-0.0174207436399217,106,89.1
656629,2023,7266,0.542882167454639,"Q1 (Worst)","40-50%",-0.013356646553487,-0.00129273327828241,106,89.1
656887,2024,1137,0.569032990445965,"Q4 (Best)","50-60%",-0.0133372408019525,-0.0245224274406332,106,89.1
664849,2023,405,0.532354576534249,"Q1 (Worst)","30-40%",-0.0133551666141203,-0.0152,106,89.1
668933,2023,6936,0.552098883967818,"Q2","40-50%",-0.0133799723008793,-0.00658693771626298,106,89.1
669093,2024,3006,0.555848738796011,"Q3","40-50%",-0.0133639390507212,-0.0207095808383234,106,89.1
669373,2025,8538,0.535405525121127,"Q1 (Worst)","30-40%",-0.013344717135781,-0.0231879831342235,106,89.1
671345,2024,2655,0.568042612596082,"Q3","50-60%",-0.0133253632713583,-0.0183638418079096,106,89.1
672841,2025,3225,0.545093066153254,"Q2","40-50%",-0.0133701794009032,-0.00926976744186046,106,89.1
673380,2025,537,0.585888471324248,"Q4 (Best)","60-70%",-0.0133674084444663,-0.0211396648044693,106,89.1
674444,2025,1926,0.554321800631138,"Q2","40-50%",-0.0133268437161732,-0.018886292834891,106,89.1
676742,2025,441,0.55580066869347,"Q3","40-50%",-0.0133313871925801,0.00187074829931973,106,89.1
677865,2025,657,0.539345206846855,"Q1 (Worst)","30-40%",-0.0133885600154004,0.00659817351598174,106,89.1
681882,2024,336,0.550774986309877,"Q2","40-50%",-0.0133767266384634,-0.0341071428571429,106,89.1
685314,2024,78,0.541061749927865,"Q1 (Worst)","30-40%",-0.0133220797153906,0.0494615384615385,106,89.1
689147,2024,3189,0.553836942819466,"Q2","40-50%",-0.0133319725539784,-0.0170235183443086,106,89.1
552640,2023,558,0.599536449886692,"Q4 (Best)","60-70%",-0.0132609348235932,-0.0153333333333333,105.9,88.5
552640,2024,3063,0.607293682838258,"Q4 (Best)","60-70%",-0.0132809826503549,-0.0189941234084231,105.9,88.5
593576,2023,3234,0.586211636190305,"Q4 (Best)","60-70%",-0.0132835889854743,-0.0210148423005566,105.9,88.5
621074,2023,2145,0.567068639719939,"Q3","50-60%",-0.0132714235159466,-0.00326433566433566,105.9,88.5
621242,2024,2736,0.605205744749395,"Q4 (Best)","60-70%",-0.0132534115423608,-0.0129495614035088,105.9,88.5
622103,2023,642,0.568025131005134,"Q3","50-60%",-0.0133041287470439,3.7383177570094e-05,105.9,88.5
657044,2025,1944,0.611152228922604,"Q4 (Best)","70-80%",-0.0132522036911263,-0.0127993827160494,105.9,88.5
666142,2024,9342,0.555721393762347,"Q2","40-50%",-0.0132950991437815,-0.0146464354527938,105.9,88.5
666619,2024,327,0.573967816339739,"Q4 (Best)","50-60%",-0.0132649042256112,-0.016,105.9,88.5
669194,2025,7398,0.571277929902561,"Q4 (Best)","50-60%",-0.013278804087229,-0.0147011354420114,105.9,88.5
676534,2025,3159,0.547118221011642,"Q2","40-50%",-0.0132814088434076,-0.00867331433998101,105.9,88.5
676969,2025,129,0.533994294623978,"Q1 (Worst)","30-40%",-0.013259598982607,-0.0229302325581395,105.9,88.5
682243,2024,8244,0.551547529790994,"Q2","40-50%",-0.0132567487672814,-0.0181768558951965,105.9,88.5
805299,2025,813,0.548057014972805,"Q2","40-50%",-0.0132978595553624,-0.00354243542435424,105.9,88.5
519008,2024,2505,0.544692938896182,"Q2","40-50%",-0.0131773349032301,-0.0166682634730539,105.8,88.1
608638,2023,2109,0.570229638042786,"Q4 (Best)","50-60%",-0.0131707964747677,-0.0119118065433855,105.8,88.1
622075,2023,2334,0.572340582776229,"Q4 (Best)","50-60%",-0.0131662457338712,-0.00927634961439589,105.8,88.1
656302,2024,9549,0.543920630851372,"Q2","40-50%",-0.0131951860782542,-0.0156195413132265,105.8,88.1
656557,2024,8193,0.537563807866323,"Q1 (Worst)","30-40%",-0.0132025957629034,-0.0198766019772977,105.8,88.1
667463,2023,1575,0.563858682608098,"Q3","50-60%",-0.0132187560764578,-0.0125047619047619,105.8,88.1
668881,2024,7686,0.556973923823225,"Q3","40-50%",-0.0131964628363604,-0.0201537861046058,105.8,88.1
675916,2023,2193,0.54737420047406,"Q2","40-50%",-0.0131722527929415,-0.0133023255813953,105.8,88.1
676254,2024,3609,0.577422736895248,"Q4 (Best)","50-60%",-0.0132121910897855,-0.024163757273483,105.8,88.1
677955,2025,1464,0.579930386844928,"Q4 (Best)","50-60%",-0.0132128146899765,-0.0128073770491803,105.8,88.1
518886,2025,690,0.567392421597839,"Q3","50-60%",-0.0130881385005879,0.00200869565217391,105.7,87.7
622491,2023,9513,0.582839170338481,"Q4 (Best)","50-60%",-0.0131051457929781,-0.0131917376222012,105.7,87.7
665620,2024,849,0.544231636888175,"Q2","40-50%",-0.0130909778027694,0.00151943462897527,105.7,87.7
666808,2025,3309,0.558018033875586,"Q3","40-50%",-0.0131319505079817,-0.0163735267452403,105.7,87.7
669203,2023,9168,0.553715421104339,"Q2","40-50%",-0.013139107833325,-0.0187869764397906,105.7,87.7
676617,2024,570,0.556112028922787,"Q3","40-50%",-0.0131032944029644,0.0152,105.7,87.7
680742,2024,195,0.612825260559718,"Q4 (Best)","70-80%",-0.013101682263928,0.0526307692307692,105.7,87.7
682842,2025,3492,0.55262327033699,"Q2","40-50%",-0.0130921504250904,-0.0236675257731959,105.7,87.7
453178,2023,927,0.574485644836514,"Q4 (Best)","50-60%",-0.0130096613820952,0.000300970873786408,105.6,87.2
605447,2024,645,0.588476006905211,"Q4 (Best)","60-70%",-0.0130388116566897,-0.000213953488372094,105.6,87.2
623211,2025,3033,0.561889474925976,"Q3","40-50%",-0.0130524032770473,-0.0162057368941642,105.6,87.2
641835,2024,2142,0.581821879449042,"Q4 (Best)","50-60%",-0.0130283082118786,-0.00142016806722689,105.6,87.2
657277,2023,9435,0.574077492654601,"Q4 (Best)","50-60%",-0.0130659149614203,-0.0142368839427663,105.6,87.2
664285,2023,8742,0.546646462247834,"Q2","40-50%",-0.013061935002422,-0.0147367879203844,105.6,87.2
666215,2025,759,0.538332917047159,"Q1 (Worst)","30-40%",-0.0130079995160702,0.0185691699604743,105.6,87.2
676979,2025,9390,0.568029600236023,"Q3","50-60%",-0.0130407437524318,-0.0152632587859425,105.6,87.2
678226,2024,972,0.619022974720484,"Q4 (Best)","70-80%",-0.0130614942517477,-0.0229598765432099,105.6,87.2
686642,2025,981,0.536008783412967,"Q1 (Worst)","30-40%",-0.0130485153415444,-0.0169021406727829,105.6,87.2
687330,2025,1713,0.582442667602655,"Q4 (Best)","50-60%",-0.0130157695291931,0.00729422066549912,105.6,87.2
696147,2023,873,0.565923090691286,"Q3","50-60%",-0.0130155031913647,-0.0156563573883161,105.6,87.2
805123,2025,1503,0.539955618611683,"Q1 (Worst)","30-40%",-0.0130144022189047,-0.0192435129740519,105.6,87.2
502085,2024,3633,0.537513035643728,"Q1 (Worst)","30-40%",-0.0129292968665856,-0.0179232039636664,105.5,86.6
593974,2025,3414,0.551802862371142,"Q2","40-50%",-0.0129681588586799,-0.0139200351493849,105.5,86.6
621242,2025,3198,0.576710633606743,"Q4 (Best)","50-60%",-0.0129383310955356,-0.0216360225140713,105.5,86.6
650960,2024,156,0.598556038124157,"Q4 (Best)","60-70%",-0.0129640699328425,-0.0273653846153846,105.5,86.6
656546,2025,3381,0.564444959120246,"Q3","50-60%",-0.0129618540687368,-0.0098997338065661,105.5,86.6
663989,2023,600,0.547485098209378,"Q2","40-50%",-0.0129371611478564,-0.00414,105.5,86.6
666661,2025,1851,0.568785974186699,"Q4 (Best)","50-60%",-0.0129851983740607,-0.000376012965964343,105.5,86.6
668674,2024,2841,0.57527876227901,"Q4 (Best)","50-60%",-0.0129682304554102,-0.0192291446673706,105.5,86.6
669199,2024,483,0.548936768188297,"Q2","40-50%",-0.0129966321452817,0.00206211180124224,105.5,86.6
669308,2024,660,0.542532035065668,"Q1 (Worst)","40-50%",-0.0129795519434,-0.0112636363636364,105.5,86.6
669618,2023,429,0.59260898253712,"Q4 (Best)","60-70%",-0.0129711663177875,-0.0049020979020979,105.5,86.6
669622,2025,2349,0.510647786158348,"Q1 (Worst)","20-30%",-0.0129777657612868,-0.0271673052362708,105.5,86.6
684320,2025,3474,0.565293560807779,"Q3","50-60%",-0.0129520468453219,-0.0143376511226252,105.5,86.6
686218,2025,3435,0.555084956988464,"Q2","40-50%",-0.0129923712873072,-0.019896943231441,105.5,86.6
608371,2024,2649,0.528800474542025,"Q1 (Worst)","30-40%",-0.012889689607361,-0.00866024915062288,105.4,86
642397,2025,3081,0.548337795452268,"Q2","40-50%",-0.0128526066586073,-0.012842259006816,105.4,86
655889,2025,1293,0.566437608852133,"Q3","50-60%",-0.0128973468587992,-0.0210185614849188,105.4,86
656686,2025,996,0.570017304426317,"Q4 (Best)","50-60%",-0.0128682650547051,0.0090210843373494,105.4,86
660787,2025,1770,0.558801431196726,"Q3","40-50%",-0.0128631715508441,-0.0149881355932203,105.4,86
663460,2024,1398,0.570850343872806,"Q4 (Best)","50-60%",-0.012921461095534,-0.0177403433476395,105.4,86
666711,2025,945,0.565140546385247,"Q3","50-60%",-0.012921623415905,-0.0238603174603175,105.4,86
668941,2025,2967,0.549685716823852,"Q2","40-50%",-0.012906611793529,-0.0197694641051567,105.4,86
675919,2025,63,0.577597822974305,"Q4 (Best)","50-60%",-0.0128732240326437,-0.0759047619047619,105.4,86
676272,2023,5874,0.555756533571623,"Q2","40-50%",-0.0129243118699099,-0.01579417773238,105.4,86
676534,2024,2961,0.549482381182866,"Q2","40-50%",-0.0128518282213538,-0.00882978723404255,105.4,86
681432,2024,1290,0.580421790302065,"Q4 (Best)","50-60%",-0.0128652905331259,-0.0201418604651163,105.4,86
685005,2025,114,0.555082223163503,"Q2","40-50%",-0.0129231797427086,-0.0267105263157895,105.4,86
685801,2024,897,0.560250142431299,"Q3","40-50%",-0.0128867747656823,-0.00927090301003344,105.4,86
519151,2023,3018,0.546900686872029,"Q2","40-50%",-0.0128194180028506,-0.0192326043737575,105.3,85.7
519151,2025,1983,0.546407455365713,"Q2","40-50%",-0.0127831767126605,-0.00310438729198185,105.3,85.7
594798,2024,501,0.612704824428253,"Q4 (Best)","70-80%",-0.0127737496872007,-0.00779041916167665,105.3,85.7
640448,2023,3303,0.587087793118197,"Q4 (Best)","60-70%",-0.0128458615949517,-0.00720980926430518,105.3,85.7
642397,2023,2874,0.551079944049257,"Q2","40-50%",-0.0127962392167217,-0.0195219206680585,105.3,85.7
642397,2024,2844,0.54875511350575,"Q2","40-50%",-0.0128438207496474,-0.00931751054852321,105.3,85.7
657376,2024,4359,0.562097066049528,"Q3","40-50%",-0.0128232803378535,-0.0132395044735031,105.3,85.7
676702,2023,522,0.543951625282048,"Q2","40-50%",-0.0128401795264344,-0.021183908045977,105.3,85.7
693433,2025,8061,0.576583132647106,"Q4 (Best)","50-60%",-0.0128450828102125,-0.0187465574990696,105.3,85.7
476595,2023,843,0.564159005574669,"Q3","50-60%",-0.012710674825771,-0.00420996441281139,105.2,85.3
572955,2025,2904,0.544085924557828,"Q2","40-50%",-0.0127003684700837,-0.0130898760330579,105.2,85.3
592094,2023,2706,0.553186831320251,"Q2","40-50%",-0.0127680337311515,-0.0153425720620843,105.2,85.3
622554,2023,2571,0.555361297592686,"Q2","40-50%",-0.0127370632281435,-0.00804317386231039,105.2,85.3
643377,2025,3264,0.571253768223743,"Q4 (Best)","50-60%",-0.0127466474122437,-0.0113602941176471,105.2,85.3
664208,2023,3099,0.534601156274849,"Q1 (Worst)","30-40%",-0.012768035542245,-0.0186398838334947,105.2,85.3
681676,2024,3558,0.578731579732119,"Q4 (Best)","50-60%",-0.0127200487708647,-0.0107318718381113,105.2,85.3
690829,2024,1623,0.540953683785339,"Q1 (Worst)","30-40%",-0.0127146312704524,-0.0242125693160813,105.2,85.3
690916,2025,2205,0.586128392500508,"Q4 (Best)","60-70%",-0.0127541368220003,-0.0067578231292517,105.2,85.3
519008,2025,807,0.533280523885757,"Q1 (Worst)","30-40%",-0.0126742439055759,0.0139033457249071,105.1,84.7
606303,2023,3351,0.570285432672741,"Q4 (Best)","50-60%",-0.0126611450940732,-0.0145819158460161,105.1,84.7
621053,2024,2457,0.559959261162159,"Q3","40-50%",-0.0126203642705219,-0.0190512820512821,105.1,84.7
621363,2024,1626,0.54235388702661,"Q1 (Worst)","40-50%",-0.0126763147279043,-0.0110147601476015,105.1,84.7
623437,2023,3126,0.558977494739396,"Q3","40-50%",-0.0126198365075797,-0.0199548944337812,105.1,84.7
641360,2023,3651,0.575221123184661,"Q4 (Best)","50-60%",-0.0126223814092219,-0.00891618734593262,105.1,84.7
642207,2024,1155,0.543668695352528,"Q2","40-50%",-0.0126623583940261,-0.0203402597402597,105.1,84.7
642547,2025,9258,0.564608986830933,"Q3","50-60%",-0.0126373293553182,-0.0144306545690214,105.1,84.7
643377,2023,3129,0.543393271518738,"Q1 (Worst)","40-50%",-0.012627995266079,-0.0177938638542665,105.1,84.7
667755,2024,5208,0.535219861169723,"Q1 (Worst)","30-40%",-0.0126474813358823,-0.015727534562212,105.1,84.7
668834,2023,177,0.584431085191291,"Q4 (Best)","50-60%",-0.0126773492119648,-0.0748474576271186,105.1,84.7
669062,2025,1446,0.560838457163873,"Q3","40-50%",-0.0126549091727011,-0.016253112033195,105.1,84.7
669912,2024,588,0.558620627280724,"Q3","40-50%",-0.0126843535391363,-0.000137755102040815,105.1,84.7
676684,2024,3468,0.583221860359108,"Q4 (Best)","50-60%",-0.012620731781111,-0.0206782006920415,105.1,84.7
689225,2025,1215,0.555666921344279,"Q2","40-50%",-0.0126809188435328,0.000540740740740741,105.1,84.7
543037,2024,4602,0.558704898794935,"Q3","40-50%",-0.0125968099954279,-0.014722294654498,105,83.9
571946,2023,1980,0.54229201117179,"Q1 (Worst)","40-50%",-0.0126081418849053,-0.0288606060606061,105,83.9
573124,2024,3156,0.5511716296638,"Q2","40-50%",-0.0125969428876965,-0.0108783269961977,105,83.9
592426,2025,2208,0.550374619060365,"Q2","40-50%",-0.0125826725027013,-0.0179225543478261,105,83.9
601713,2023,7146,0.566369397641381,"Q3","50-60%",-0.012562704536841,-0.0117581863979849,105,83.9
621051,2025,2922,0.561514982730952,"Q3","40-50%",-0.0125797614133109,-0.0132905544147844,105,83.9
641729,2023,2805,0.589093357720208,"Q4 (Best)","60-70%",-0.0126026703012089,-0.00953048128342246,105,83.9
664208,2025,3024,0.545426686271569,"Q2","40-50%",-0.0125984837416884,-0.0197956349206349,105,83.9
664875,2025,810,0.563542065974378,"Q3","50-60%",-0.0125856678588375,-0.0239148148148148,105,83.9
666374,2025,2403,0.566741115882524,"Q3","50-60%",-0.0125423151647841,-0.0112209737827715,105,83.9
669203,2024,8970,0.555852873724902,"Q3","40-50%",-0.0126027393853754,-0.0169508361204013,105,83.9
676508,2025,3786,0.564009206050079,"Q3","50-60%",-0.0125787363430983,-0.00805625990491284,105,83.9
686752,2023,1962,0.591708361997925,"Q4 (Best)","60-70%",-0.0125559352712169,-0.0199663608562691,105,83.9
687849,2025,924,0.521080001174785,"Q1 (Worst)","30-40%",-0.0126042511991574,-0.0127142857142857,105,83.9
689690,2024,564,0.545903324862228,"Q2","40-50%",-0.0125620096055463,-0.0266223404255319,105,83.9
694851,2025,735,0.567383715014305,"Q3","50-60%",-0.0125708071937861,0.00428571428571429,105,83.9
697812,2025,435,0.558089557487049,"Q3","40-50%",-0.0125629360489507,-0.00891724137931034,105,83.9
808967,2025,8364,0.55778368131244,"Q3","40-50%",-0.0125402683333751,-0.0224530129124821,105,83.9
554340,2024,1857,0.563287380923849,"Q3","40-50%",-0.0125352733235597,-0.0201534733441034,104.9,83.3
595411,2023,309,0.537026924947203,"Q1 (Worst)","30-40%",-0.0124713170084451,-0.0107087378640777,104.9,83.3
596082,2023,66,0.56826921674893,"Q3","50-60%",-0.0124897639986805,0.0944090909090909,104.9,83.3
596133,2024,4098,0.577152985552591,"Q4 (Best)","50-60%",-0.0125335553048589,-0.0178748169838946,104.9,83.3
607192,2024,6021,0.540623574495476,"Q1 (Worst)","30-40%",-0.0125021187894681,-0.0178669656203288,104.9,83.3
625643,2023,3594,0.576519394138054,"Q4 (Best)","50-60%",-0.0124629866851048,-0.0135066777963272,104.9,83.3
656186,2025,1368,0.574514175548503,"Q4 (Best)","50-60%",-0.012520933605142,-0.0150855263157895,104.9,83.3
663462,2023,1416,0.569362527350178,"Q4 (Best)","50-60%",-0.0125178829243619,-0.0202648305084746,104.9,83.3
665625,2025,561,0.563967730767447,"Q3","50-60%",-0.0124705732611709,-0.00210160427807487,104.9,83.3
666142,2025,3237,0.554828096428675,"Q2","40-50%",-0.0125221190027197,-0.00959777571825765,104.9,83.3
669459,2025,129,0.552866836809634,"Q2","40-50%",-0.0125225459328354,0.00674418604651163,104.9,83.3
673513,2025,3183,0.570662416441718,"Q4 (Best)","50-60%",-0.0124920603381153,-0.00873421300659755,104.9,83.3
683175,2023,1128,0.529595878467704,"Q1 (Worst)","30-40%",-0.0124730863420329,-0.00317287234042553,104.9,83.3
688158,2025,2295,0.555525813803801,"Q2","40-50%",-0.0125175712654263,-0.0141986928104575,104.9,83.3
694973,2025,8991,0.55577601682396,"Q2","40-50%",-0.012504618362555,-0.0187410744077411,104.9,83.3
543351,2023,1305,0.604636898223588,"Q4 (Best)","60-70%",-0.0124461220567323,-0.0277701149425287,104.8,82.7
548384,2023,2904,0.546773500807631,"Q2","40-50%",-0.0124066054848878,-0.0133884297520661,104.8,82.7
594580,2024,1872,0.554759258887882,"Q2","40-50%",-0.012409308943665,-0.0191730769230769,104.8,82.7
656876,2023,2001,0.557498282337215,"Q3","40-50%",-0.0124238318092376,-0.0242518740629685,104.8,82.7
663989,2024,474,0.536007334653939,"Q1 (Worst)","30-40%",-0.0123854027022136,-0.0160063291139241,104.8,82.7
664129,2025,327,0.575306405954171,"Q4 (Best)","50-60%",-0.0123860582718925,0.0378165137614679,104.8,82.7
664747,2025,1083,0.596666745075408,"Q4 (Best)","60-70%",-0.0124302513671199,0.00178670360110803,104.8,82.7
666171,2024,612,0.566832123351729,"Q3","50-60%",-0.0124317672113345,-0.043,104.8,82.7
669684,2025,1689,0.541421120612907,"Q1 (Worst)","40-50%",-0.0124448755858427,-0.0245452930728242,104.8,82.7
671212,2023,705,0.517242361027636,"Q1 (Worst)","20-30%",-0.0124572698123495,-0.0359148936170213,104.8,82.7
672578,2024,1680,0.581083089975452,"Q4 (Best)","50-60%",-0.0124040523419223,-0.0165767857142857,104.8,82.7
672860,2024,1035,0.560904722633195,"Q3","40-50%",-0.0124501094016128,-0.010695652173913,104.8,82.7
676092,2023,1095,0.556050828349358,"Q3","40-50%",-0.0124271952767903,-0.000287671232876712,104.8,82.7
678022,2025,1896,0.571885655477836,"Q4 (Best)","50-60%",-0.0124087636487747,-0.0167199367088608,104.8,82.7
680742,2025,2181,0.580125671143233,"Q4 (Best)","50-60%",-0.0124358266739126,-0.00933149931224209,104.8,82.7
519043,2023,2469,0.566946645723355,"Q3","50-60%",-0.0123454956436428,-0.0124823815309842,104.7,82.2
519242,2025,6084,0.566509643185427,"Q3","50-60%",-0.0123433512952166,-0.0172021696252465,104.7,82.2
572955,2024,2748,0.545026106353159,"Q2","40-50%",-0.0123316053850629,-0.0115993449781659,104.7,82.2
623465,2023,2694,0.57765353160272,"Q4 (Best)","50-60%",-0.012323525706884,-0.025858574610245,104.7,82.2
642546,2023,1656,0.565397554993377,"Q3","50-60%",-0.0123604634079155,-0.00240036231884058,104.7,82.2
663546,2023,1503,0.575176344196671,"Q4 (Best)","50-60%",-0.0123074968016985,-0.00265668662674651,104.7,82.2
663878,2023,2208,0.540392642592758,"Q1 (Worst)","30-40%",-0.0123412418429671,-0.00683016304347826,104.7,82.2
670219,2024,93,0.538604372539219,"Q1 (Worst)","30-40%",-0.0123409379739314,0.0181935483870968,104.7,82.2
670280,2023,3291,0.554484717468936,"Q2","40-50%",-0.0123414128234234,-0.0192689152233364,104.7,82.2
683003,2024,5403,0.546962121176771,"Q2","40-50%",-0.0123453688609193,-0.00911215991116047,104.7,82.2
691799,2025,1830,0.548966063200687,"Q2","40-50%",-0.0123709347800063,-0.0144196721311475,104.7,82.2
695549,2024,132,0.539233042479651,"Q1 (Worst)","30-40%",-0.0123578655524067,-0.0570454545454545,104.7,82.2
621345,2024,1566,0.583775134731261,"Q4 (Best)","50-60%",-0.0122541472106375,-0.0185708812260536,104.6,81.8
