"pitcher","game_year","num_pitch_types","pitch_arsenal","total_combinations","total_pitches","release_similarity_arsenal","approach_divergence_arsenal","tunnel_quality_arsenal","tunnel_quality_percentile","release_sim_percentile","approach_div_percentile","tunneling_plus_score","tunneling_plus_percentile","avg_actual_rv","avg_xRV"
608032,2023,3,"CH/FF/SL",6,6702,0.225030500564965,0.850208982799959,0.537619741682462,15.3,32.8,21.2,97.8,21,-0.00937117117117117,-0.0070037478431881
676467,2025,5,"CH/CU/FF/SI/ST",20,17412,0.205601978810036,0.869580128555738,0.537591053682887,15.2,16.9,48.9,99.5,35.8,0.00168435561681599,-0.00833014830752653
686972,2023,2,"FF/SL",2,192,0.175930671270209,0.899237837900615,0.537584254585411,15.2,5.5,87.2,103.6,74.3,0.0182698412698413,-0.0114609591823648
687075,2025,6,"CH/CU/FF/SI/SL/ST",30,4350,0.210263916226324,0.864866976170503,0.537565446198413,15.2,20,41.6,99.9,39.4,-0.013951724137931,-0.00866316619814887
656557,2024,4,"FC/FS/SI/ST",12,24588,0.253992592920955,0.82113502281169,0.537563807866323,15.1,62.4,3.8,105.8,88.1,-0.0198766019772977,-0.0132025957629034
663623,2023,4,"CH/CU/FF/SI",12,19323,0.202035598591939,0.873050381647873,0.537542990119906,15.1,14.7,55.5,97,16.6,-0.00538587464920486,-0.00641188121086349
502085,2024,5,"CH/FC/KC/SI/SL",20,14532,0.212229524652736,0.862796546634719,0.537513035643728,15,21.1,38.7,105.5,86.6,-0.0179232039636664,-0.0129292968665856
672335,2025,4,"FF/SI/SL/SV",12,3879,0.202308363406758,0.872676500560292,0.537492431983525,15,14.8,54.7,103.7,75.4,0.00321113689095128,-0.0116016903730079
493603,2024,7,"CH/CU/FC/FF/SI/SL/ST",42,17946,0.203835383652916,0.870952767238213,0.537394075445565,15,15.6,51.5,97.7,20.6,-0.0129448345035105,-0.00693783129067281
607455,2023,4,"CH/FF/SI/SL",12,1422,0.264726341858594,0.810036061391373,0.537381201624984,14.9,71.1,2.1,98,22.6,-0.0100974025974026,-0.0071232997204363
666168,2025,5,"CH/CU/FF/SI/SL",20,2868,0.200393528614204,0.874307519664398,0.537350524139301,14.9,13.5,57.3,101.4,55.1,0.0102845188284519,-0.0097826766541859
661563,2025,3,"CH/FF/SL",6,5820,0.226461731287469,0.848172885545375,0.537317308416422,14.8,34.2,19.1,103,69,-0.0128092783505155,-0.0109963888568393
595978,2024,2,"EP/FA",2,60,0.174393988121892,0.900180344014116,0.537287166068005,14.8,5.2,87.9,87.9,2.7,-0.06205,0.00066103077842854
702795,2025,5,"CH/FF/SI/SL/ST",20,2772,0.238669754388343,0.835678346180972,0.537174050284657,14.7,45.9,9.7,97.4,19,0.0123766233766234,-0.0066936746550481
595345,2024,4,"CH/FF/SI/SL",12,5544,0.200876715009409,0.873377619766198,0.537127167387803,14.7,13.8,55.9,102,60.7,-0.00448376623376623,-0.0102508722410994
643410,2025,5,"CU/FC/FS/SI/SL",20,9912,0.191996411063229,0.882194598906883,0.537095504985056,14.7,10.1,68.9,98.8,28.6,-0.00204721549636804,-0.00775645258619403
547001,2024,5,"CH/CU/FF/SI/ST",20,4608,0.193380427666432,0.880677208660586,0.537028818163509,14.6,10.8,66.7,98.1,23,-0.0175338541666667,-0.00722519782612589
595411,2023,2,"SI/SL",2,309,0.204103183497201,0.869950666397205,0.537026924947203,14.6,15.9,49.6,104.9,83.3,-0.0107087378640777,-0.0124713170084451
685314,2025,3,"CU/FF/SI",6,2562,0.205457648310185,0.868546267606763,0.537001957958474,14.5,16.8,47.2,102,60.7,-0.0282646370023419,-0.0102428632233257
656786,2023,5,"CU/FC/FF/SI/ST",20,3060,0.215410323168439,0.858583545317342,0.53699693424289,14.5,23.8,32.3,101.4,55.1,0.0130980392156863,-0.0097571337132774
671737,2023,4,"CU/FC/FF/FS",12,16380,0.219333380330416,0.85458801472247,0.536960697526443,14.5,27.5,26.6,99.9,39.4,-0.000373142542652724,-0.00864669869023679
666204,2024,3,"CH/FF/SL",6,2700,0.243841737768645,0.830063553181967,0.536952645475306,14.4,51.6,6.6,98.6,26.9,-0.000797777777777778,-0.00759702101142466
672456,2024,5,"CH/FF/KC/SI/SL",20,18468,0.188526231403365,0.885350804933702,0.536938518168534,14.4,8.7,73.1,98.4,25.3,-0.00642884990253411,-0.00744871399519253
681217,2024,4,"FF/FS/SI/ST",12,1458,0.201416985973704,0.872416484793706,0.536916735383705,14.3,14.3,54.4,102.2,62.5,0.00441614906832298,-0.0103782694064614
666129,2024,6,"CH/CU/FC/FF/SI/SL",30,8820,0.211713240481362,0.862058347895738,0.53688579418855,14.3,20.7,37.5,101.4,55.1,-0.0094234693877551,-0.00978727705031054
543475,2024,6,"CH/CU/FC/FF/SI/ST",30,1080,0.225097299429756,0.848603424391122,0.536850361910439,14.3,32.9,19.5,94.2,6.8,-0.034875,-0.00423006387892302
672335,2023,4,"CU/FF/SI/SV",12,7884,0.172832143339423,0.900821796651646,0.536826969995534,14.2,5,88.4,107.5,93.8,-0.0113413516609393,-0.0144871501797085
672456,2025,5,"CH/FF/KC/SI/SL",20,17664,0.192324367135212,0.88131185306526,0.536818110100236,14.2,10.2,67.7,99.8,38.4,-0.00849691991786448,-0.00854922932816081
683232,2024,3,"CU/FF/SL",6,6168,0.236412468078064,0.836998204337299,0.536705336207682,14.1,43.6,10.3,98.4,25.3,-0.00823443579766537,-0.00746118011698883
663947,2024,6,"CH/CU/FC/FF/SI/ST",30,20070,0.212545110023997,0.860265781574552,0.536405445799275,14.1,21.2,35.2,103,69,-0.0284446935724963,-0.011043142773558
665665,2025,2,"CH/SI",2,57,0.292614640607187,0.780025983631919,0.536320312119553,14,89,0.5,108,95.1,0.0307368421052632,-0.0148688377751234
622098,2024,5,"CH/CU/FC/FF/SL",20,3816,0.197761643741091,0.874857547459139,0.536309595600115,14,12.3,58.3,102.5,65.3,-0.00782075471698113,-0.010660571192974
493603,2023,5,"CH/FC/FF/SI/ST",20,12276,0.222739416388658,0.84975396552103,0.536246690954844,14,30.6,20.7,101.1,51.7,-0.0166129666011788,-0.00956680798176627
676272,2025,5,"CH/CU/FF/SI/SL",20,1392,0.180604439906038,0.891839782253273,0.536222111079655,13.9,6.7,80.7,99.1,31.8,0.0334568965517241,-0.00802374532194618
676604,2025,5,"CH/FF/SI/SL/ST",20,2892,0.213520572111854,0.858918177675733,0.536219374893794,13.9,21.8,32.8,98.3,24.5,0.00998755186721992,-0.00740617947158775
547973,2024,4,"FF/FS/SI/SL",12,10152,0.241869266198809,0.830431521811681,0.536150394005245,13.8,49.5,6.9,99.9,39.4,-0.0113643617021277,-0.00859705411228607
664285,2024,5,"CH/CU/FF/SI/SL",20,31164,0.194582460074218,0.87764688539653,0.536114672735374,13.8,11,62.5,110.5,98,-0.0184120945134161,-0.0168545708010376
621381,2025,4,"FC/FF/SI/SL",12,8883,0.227043017791371,0.845184693908638,0.536113855850005,13.8,34.9,16.2,103.7,75.4,-0.020983789260385,-0.0115753903107869
673540,2025,7,"CU/FC/FF/FO/SI/SL/ST",42,34200,0.224232467026813,0.84797358640178,0.536103026714297,13.7,31.9,18.9,101.2,53,-0.00798894154818325,-0.00964077500757297
700270,2024,3,"FF/KC/SL",6,2802,0.17678064076615,0.895421748527426,0.536101194646788,13.7,5.7,83.8,98.2,23.8,-0.00801498929336188,-0.00730987744566124
686642,2025,4,"CH/FF/SI/SL",12,2943,0.215312293186192,0.856705273639743,0.536008783412967,13.6,23.7,29.5,105.6,87.2,-0.0169021406727829,-0.0130485153415444
663989,2024,3,"CU/FC/SL",6,1014,0.261117613336902,0.810897055970977,0.536007334653939,13.6,68.4,2.3,104.8,82.7,-0.0160063291139241,-0.0123854027022136
657649,2024,5,"CH/CU/FC/FF/SI",20,12204,0.216866834338872,0.854729996071578,0.535798415205225,13.5,25.1,26.9,104.1,77.9,-0.0180294985250737,-0.0119130670995677
612434,2025,3,"CH/SI/SL",6,630,0.205667797321497,0.865881487399856,0.535774642360677,13.5,16.9,43,99.2,32.7,-0.00154285714285714,-0.00811657890832673
660896,2025,5,"CH/CU/FF/SI/SL",20,12696,0.217027216721742,0.854513215512426,0.535770216117084,13.5,25.2,26.5,100.2,42,0.00491493383742911,-0.00886033792110862
669160,2023,6,"CH/FC/FF/SI/SL/ST",30,10845,0.214508840428724,0.857029579301298,0.535769209865011,13.4,23,30,102,60.7,-0.0304133148404993,-0.0102593560083472
548384,2025,4,"CH/FC/SI/ST",12,3492,0.233333891291847,0.838012881956594,0.53567338662422,13.4,40.6,10.9,108.3,95.6,-0.0335128865979381,-0.015168138131502
673540,2023,6,"CU/FC/FF/FO/SL/ST",30,41895,0.221070451314933,0.850202191414367,0.53563632136465,13.3,29.2,21.2,101.2,53,-0.013180316091954,-0.00962802599089769
686753,2023,5,"CH/CU/FF/SI/SL",20,8088,0.203618466541141,0.867550004798369,0.535584235669755,13.3,15.5,45.4,100.5,44.6,-0.0087815750371471,-0.00906820878636496
665152,2024,5,"CU/FC/FF/FS/SI",20,26052,0.209397637047017,0.861544149965929,0.535470893506473,13.3,19.3,37,97.3,18.1,-0.0116811059907834,-0.00660158361995117
656731,2023,6,"CH/CU/FF/FS/SI/SL",30,33525,0.213109636752476,0.857730229189807,0.535419932971142,13.2,21.6,31.2,94.4,7.1,-0.000742498880429915,-0.00438478411654566
669060,2024,5,"CH/CU/FC/FF/SI",20,19716,0.219831136635994,0.851002075892885,0.53541660626444,13.2,28,22.3,97,16.6,-0.0094803982576229,-0.00636133451624828
669373,2025,5,"CH/CU/FF/SI/SL",20,34152,0.235757045766748,0.835054004475507,0.535405525121127,13.1,43.1,9.4,106,89.1,-0.0231879831342235,-0.013344717135781
477132,2025,5,"CU/FF/FS/SI/SL",20,21204,0.244513210266531,0.826187309983745,0.535350260125138,13.1,52.7,5,100.5,44.6,-0.0142941176470588,-0.00907268003705759
656353,2024,5,"CU/FF/FS/SI/SL",20,768,0.223086624585944,0.84753734509767,0.535311984841807,13.1,30.8,18.5,100.3,42.9,-0.033359375,-0.00895023850353027
608723,2023,4,"CU/FC/FF/ST",12,5958,0.179083481296669,0.891470258627778,0.535276869962223,13,6.2,80.3,98.7,27.9,-0.00469347496206373,-0.00772865704064382
670810,2023,4,"CH/CU/FF/ST",12,1683,0.184108501920915,0.886445169923335,0.535276835922125,13,7.4,74.3,98.1,23,0.0223817204301075,-0.00722008497154269
669084,2025,6,"CH/CU/FC/FF/SI/SL",30,8820,0.222574876450424,0.847924217822696,0.53524954713656,12.9,30.4,18.8,103,69,-0.0229421768707483,-0.0110125609445481
694918,2025,5,"CH/FF/SI/SL/ST",20,3672,0.213210397908607,0.857282015183185,0.535246206545896,12.9,21.6,30.4,101,50.8,0.00987581699346405,-0.00946556071590939
656457,2024,4,"FC/FF/SI/ST",12,1251,0.24441801283961,0.826055500992362,0.535236756915986,12.8,52.6,5,99.6,36.6,-0.0176258992805755,-0.00841029531794258
667755,2024,5,"FF/FS/KC/SI/SL",20,20832,0.213723815930639,0.856715906408807,0.535219861169723,12.8,22.1,29.5,105.1,84.7,-0.015727534562212,-0.0126474813358823
622503,2025,5,"CH/CU/FF/SI/SL",20,6348,0.206261568516032,0.864097212126446,0.535179390321239,12.8,17.5,40.7,93.2,5,-0.00414933837429112,-0.0034716188553584
686747,2025,4,"CH/FF/SI/ST",12,900,0.216102489303262,0.854044633346363,0.535073561324813,12.7,24.4,25.8,103,69,0.04931,-0.011000458104354
682825,2025,3,"FF/SI/SL",6,2484,0.236463377052481,0.833661909901672,0.535062643477077,12.7,43.7,8.5,100.8,48.4,-0.00624154589371981,-0.00933806698689612
668390,2025,5,"FC/FF/FS/SI/SL",20,7356,0.234424905007847,0.835671473932539,0.535048189470193,12.6,41.8,9.7,103.5,73.5,-0.0253391304347826,-0.0114014330677278
665896,2024,4,"CH/FF/SI/SL",12,2799,0.22726941529161,0.842816595558063,0.535043005424836,12.6,35.1,14.1,96,11.6,-0.0173086816720257,-0.00557910642286533
656457,2023,5,"FC/FF/FS/KC/SI",20,3156,0.235984986040133,0.834075624555345,0.535030305297739,12.6,43.3,8.8,96.7,14.7,0.00952851711026616,-0.00611725487716586
663485,2023,5,"CU/FC/FF/FS/SI",20,4956,0.205439212627447,0.864500441080132,0.534969826853789,12.5,16.8,41.2,98.6,26.9,-0.00399273607748184,-0.0075875783873864
663562,2024,7,"CH/CU/FC/FF/SC/SI/ST",42,6570,0.203351085725995,0.866503194097374,0.534927139911684,12.5,15.4,43.7,99.2,32.7,0.00570684931506849,-0.00807163981439335
681895,2025,5,"CU/FC/FF/SI/ST",20,3900,0.218051509898774,0.851789826801001,0.534920668349887,12.4,26.2,23.4,101.3,54.2,-0.00806461538461538,-0.00973302773149604
688138,2025,6,"CH/CU/FC/FF/SI/ST",30,20070,0.211663537491201,0.858145819893356,0.534904678692278,12.4,20.6,31.8,101.4,55.1,-0.00546188340807175,-0.00977177826285678
682995,2025,3,"FS/SI/SL",6,276,0.227285725192639,0.842496948680155,0.534891336936397,12.4,35.2,13.9,97.8,21,-0.0245,-0.00698223998243402
679346,2023,2,"SI/SL",2,438,0.161940935317852,0.90777017330526,0.534855554311557,12.3,3.4,91.9,101.7,58.2,0.0100821917808219,-0.0100388459129497
642048,2024,6,"CH/CU/FF/SI/SL/ST",30,9390,0.219101943256129,0.850520590597002,0.534811266926565,12.3,27.2,21.7,106.6,91.4,-0.0130144230769231,-0.013817033130688
681892,2025,5,"CH/FC/SI/SL/ST",20,8700,0.216269862617406,0.85327681865361,0.534773340635508,12.2,24.5,24.8,104.3,79.4,-0.00718896551724138,-0.0120234553491123
642016,2025,4,"FC/FF/SI/ST",12,2286,0.217924715216568,0.851568365042051,0.53474654012931,12.2,26.1,23,101.3,54.2,-0.00581889763779527,-0.00968561063524162
664299,2024,4,"CH/FF/KC/ST",12,5130,0.167649108770006,0.901842032177581,0.534745570473793,12.1,4.1,88.9,103.5,73.5,-0.00674561403508772,-0.0114391578348882
692030,2025,3,"CH/FC/FF",6,240,0.247836739867005,0.821592276394878,0.534714508130941,12.1,56.7,3.9,92,4.1,0.023,-0.0024754944981396
592332,2023,5,"FF/FS/SI/SL/ST",20,36792,0.236730691150295,0.832658323366515,0.534694507258405,12.1,44.2,7.8,99.3,33.7,-0.0110310762185149,-0.00813598925046554
669169,2023,4,"CH/CU/FF/ST",12,1989,0.175498547022643,0.893827420515232,0.534662983768937,12,5.5,82.7,99.4,34.6,0.00550226244343891,-0.00827262548893602
664208,2023,4,"CU/FC/SI/ST",12,9360,0.174559485566961,0.894642826982737,0.534601156274849,12,5.3,83.2,105.2,85.3,-0.0186398838334947,-0.012768035542245
621051,2023,4,"CH/FC/FF/ST",12,8442,0.201343047999491,0.867733961312809,0.53453850465615,11.9,14.2,45.8,107.4,93.4,-0.0137100213219616,-0.0144147687742065
502085,2023,4,"CH/FC/KC/SL",12,9603,0.209864005155143,0.859181259384159,0.534522632269651,11.9,19.7,33.3,106.1,89.7,-0.0150713615023474,-0.0134628741297857
676680,2023,3,"FF/SI/ST",6,5004,0.166500741067999,0.902422611982288,0.534461676525144,11.9,4,89.2,103.7,75.4,-0.028251504211793,-0.0115918451782819
624133,2023,6,"CH/CU/FC/FF/SI/SL",30,30330,0.213805347047199,0.855083064544834,0.534444205796016,11.8,22.1,27.2,101.2,53,-0.00560886895864474,-0.00963320663305572
664948,2024,2,"CU/FC",2,84,0.245875246984021,0.822983233612214,0.534429240298118,11.8,54.4,4.2,98.8,28.6,0.0146071428571429,-0.00778564175146
608331,2024,7,"CH/CU/FC/FF/SI/SL/ST",42,49698,0.206008898192047,0.862694338625382,0.534351618408714,11.7,17.2,38.6,101.3,54.2,-0.0176599058312206,-0.00974102150337977
663687,2023,5,"CH/CU/FC/FF/ST",20,13308,0.1797981264348,0.888755055704299,0.53427659106955,11.7,6.4,77,98.9,29.5,-0.00417779783393502,-0.00784306595850522
695243,2023,4,"CH/FC/FF/SL",12,5481,0.210461991039101,0.857948860255101,0.534205425647101,11.6,20.1,31.5,103.9,76.6,-0.0152586490939044,-0.0117331417057618
573204,2023,4,"CU/FF/SL/ST",12,4329,0.159367421881543,0.908915581068156,0.534141501474849,11.6,3,92.4,103.3,71.9,-0.00929106029106029,-0.0112547310418449
622608,2024,4,"CH/CU/FF/SL",12,1935,0.235509704194325,0.832595781144275,0.5340527426693,11.6,42.9,7.7,93.7,6,0.0140418604651163,-0.00385755076401205
445276,2023,3,"FC/SI/SL",6,4326,0.2350534862928,0.833015845173108,0.534034665732954,11.5,42.4,7.9,107.6,94.2,-0.015413073713491,-0.0146214225576902
677944,2023,4,"CU/FF/FS/SL",12,3708,0.146602350139883,0.921395757822131,0.533999053981007,11.5,2.1,95.8,98.9,29.5,-0.00516788321167883,-0.00787906475759267
676969,2025,3,"FC/KC/SI",6,258,0.157763911267039,0.910224677980917,0.533994294623978,11.4,2.8,93,105.9,88.5,-0.0229302325581395,-0.013259598982607
667755,2023,5,"FF/FS/KC/SI/SL",20,8040,0.193001120464482,0.874928486852365,0.533964803658423,11.4,10.6,58.5,104.1,77.9,-0.013472972972973,-0.0119055470754943
656257,2025,3,"FC/FF/ST",6,378,0.197830758723685,0.870069164470533,0.533949961597109,11.4,12.4,49.9,100.2,42,0.0226666666666667,-0.0088972440654678
700669,2024,4,"CH/CU/FF/SL",12,945,0.205289757847221,0.862475203132953,0.533882480490087,11.3,16.7,38.2,95.8,10.8,-0.00365714285714286,-0.00543465764217433
623433,2024,4,"CH/CU/FF/SI",12,5157,0.228203623598964,0.839495026881359,0.533849325240162,11.3,35.9,11.6,93.2,5,-0.00663461538461538,-0.00343756471811248
657649,2025,5,"CH/CU/FC/FF/SI",20,12516,0.215747484393022,0.851422344969406,0.533584914681214,11.2,24,22.8,106.7,91.7,-0.0135148609779482,-0.0138740184705189
608334,2023,4,"CH/CU/SI/SL",12,1386,0.208788025976001,0.858356173624777,0.533572099800389,11.2,18.8,32,97.7,20.6,-0.0170324675324675,-0.00694220304578337
605135,2023,8,"CH/CU/FC/FF/FS/SI/SL/ST",56,65898,0.186412910794587,0.880548785056598,0.533480847925592,11.2,8.3,66.6,98.5,26,-0.0117656099903939,-0.00752378867760764
669165,2024,2,"CH/FF",2,243,0.288247757394688,0.778695818262671,0.53347178782868,11.1,86.7,0.4,97.6,20,-0.0228765432098765,-0.00685611446470706
670059,2024,4,"FC/FF/SI/ST",12,7821,0.234125809777676,0.832776375244108,0.533451092510892,11.1,41.6,7.8,101.1,51.7,-0.0122703016241299,-0.00956243020197907
670102,2023,3,"CU/FF/SL",6,3228,0.137303657794187,0.929485691975668,0.533394674884927,11,1.6,96.7,106.3,90.4,-0.0238271375464684,-0.0135550531407358
519008,2025,3,"CH/SI/ST",6,1614,0.252991294684964,0.81356975308655,0.533280523885757,11,61.5,2.7,105.1,84.7,0.0139033457249071,-0.0126742439055759
670970,2023,4,"CH/CU/FF/SL",12,1422,0.190668166714856,0.875881788632643,0.533274977673749,10.9,9.7,60.3,103.5,73.5,0.0164522292993631,-0.0114159314065673
646242,2024,5,"CH/CU/FF/SI/SL",20,1992,0.179474879076131,0.887025415532358,0.533250147304245,10.9,6.3,75.1,99.4,34.6,0.0108072289156627,-0.00820862025258143
573124,2023,3,"FC/SI/ST",6,4968,0.17195623675899,0.894503425582253,0.533229831170622,10.9,4.8,83.1,106.2,90.2,-0.014255,-0.0134776465477353
622253,2024,3,"CH/SI/ST",6,3540,0.239578544983159,0.826849066684238,0.533213805833698,10.8,46.7,5.2,95.1,8.4,-0.00833389830508474,-0.00489501454139827
820862,2025,3,"FF/SI/SL",6,3864,0.234425548352121,0.831983425845745,0.533204487098933,10.8,41.8,7.5,101.7,58.2,-0.0107639751552795,-0.0100574434180778
681347,2024,3,"CH/CU/FF",6,372,0.162890681427977,0.90347200908279,0.533181345255384,10.7,3.4,89.9,93.6,5.9,-0.00119354838709677,-0.00373431709839121
666818,2023,4,"CH/FC/FF/SL",12,4842,0.233236481468931,0.83309670544445,0.53316659345669,10.7,40.5,8,96.4,13.3,-0.0074275092936803,-0.0058972513217134
657053,2024,4,"CU/FF/FS/SI",12,4419,0.184703163793852,0.881503306335112,0.533103235064482,10.7,7.6,68.1,96,11.6,0.0149246435845214,-0.00559679678885886
683568,2024,3,"CH/FF/SL",6,822,0.176053422857126,0.890069512110213,0.533061467483669,10.6,5.6,79,99.6,36.6,-0.0184014598540146,-0.00840366709561862
605288,2024,5,"CH/CU/FF/SI/SL",20,13212,0.202841048080739,0.862649292107186,0.532745170093962,10.6,15.1,38.5,97,16.6,-0.0038755676657584,-0.00641408069306345
542881,2023,5,"CH/FC/FF/SI/SL",20,29112,0.211630847417331,0.853531058962191,0.532580953189761,10.5,20.6,25.3,97.5,19.5,-0.00500454170107349,-0.00676656958550394
691951,2025,4,"CH/CU/FF/SL",12,2727,0.179164693963201,0.885986453691896,0.532575573827548,10.5,6.2,73.8,96.2,12.6,0.0139405940594059,-0.00576320469525232
472551,2023,4,"CH/FF/KC/SI",12,1269,0.204562589398709,0.860516469454173,0.532539529426441,10.5,16.2,35.6,91.9,4.1,0.01865,-0.00242503012515434
641149,2023,4,"CU/FF/SI/SL",12,756,0.18852583440584,0.876550817831371,0.532538326118605,10.4,8.7,61.1,98.6,26.9,0.0429759036144578,-0.00759883304982143
605280,2024,3,"SI/SL/ST",6,6492,0.165718987323187,0.899344160603326,0.532531573963256,10.4,3.9,87.4,109.1,97,-0.0124292321924144,-0.0157296442722848
596295,2023,5,"CH/FF/KC/SI/SL",20,25920,0.219812744721735,0.8452466812456,0.532529712983667,10.3,28,16.4,94.6,7.3,0.00179508576726936,-0.0044917976417369
670161,2024,2,"FF/SL",2,141,0.168710007874166,0.89626406853431,0.532487038204238,10.3,4.4,84.7,94,6.5,0.0525106382978723,-0.00403184766857637
668868,2023,4,"CH/CU/FF/SL",12,10494,0.208847913652383,0.856090639838911,0.532469276745647,10.2,18.9,28.8,94.3,6.9,-0.00410891938250429,-0.00426481626823456
502171,2023,5,"FF/FS/KC/SI/SL",20,30072,0.200824361721051,0.863895091291642,0.532359726506347,10.2,13.8,40.4,97.3,18.1,-0.00506382978723404,-0.00657791489925157
664849,2023,2,"SI/ST",2,405,0.117209294543131,0.947499858525367,0.532354576534249,10.2,0.8,98.4,106,89.1,-0.0152,-0.0133551666141203
700363,2025,4,"CU/FF/FS/SL",12,6399,0.196433414388686,0.868269953238902,0.532351683813794,10.1,11.7,46.6,95.8,10.8,-0.0079957805907173,-0.0054765248635572
678906,2025,5,"CH/CU/FF/SI/ST",20,6876,0.190778436198611,0.873886117752646,0.532332276975629,10.1,9.7,56.7,100.7,47.1,-0.00825828970331588,-0.00924215998166399
694462,2025,6,"CU/FC/FF/FS/SI/SL",30,12765,0.236440870936357,0.828088036822352,0.532264453879354,10,43.7,5.9,98.3,24.5,-0.014978848413631,-0.00740506576197225
607192,2025,4,"CU/FF/SI/SL",12,13320,0.223196430103501,0.841174239500591,0.532185334802046,10,30.9,12.9,102.5,65.3,-0.016702027027027,-0.0106770892381654
682790,2025,4,"CH/FF/SL/SV",12,3312,0.164364474556063,0.899903087349909,0.532133780952986,10,3.6,87.8,102.3,63.4,-0.0179347826086957,-0.010477966642018
700270,2025,2,"FF/SL",2,165,0.160031713796269,0.904172921499946,0.532102317648107,9.9,3.1,90.3,100.1,41.1,0.0117818181818182,-0.00875652390267615
683232,2025,3,"CU/FF/SL",6,5070,0.224883690137291,0.839070885941536,0.531977288039414,9.9,32.7,11.4,103.1,70.1,-0.0222923076923077,-0.0111122476804269
607457,2023,4,"FC/FF/SI/SL",12,1350,0.198189108218194,0.865650843904667,0.531919976061431,9.8,12.6,42.8,99.3,33.7,0.0232133333333333,-0.00819579007734622
630023,2024,4,"FF/FS/SI/SL",12,4635,0.214253244107685,0.849509304527362,0.531881274317524,9.8,22.7,20.3,96.9,15.9,0.011726213592233,-0.00626800336071982
663562,2023,6,"CH/CU/FC/FF/SI/SL",30,9015,0.221614366602251,0.842025554029584,0.531819960315917,9.7,29.7,13.5,94.6,7.3,0.0075025041736227,-0.0045006313045021
