"pitcher","game_year","num_pitch_types","pitch_arsenal","total_combinations","total_pitches","release_similarity_arsenal","approach_divergence_arsenal","tunnel_quality_arsenal"
669371,2025,5,"CH/CU/FC/FF/SI",20,11580,0.222908770451953,0.876732440009862,0.549820605230908
519242,2023,4,"CH/FF/SI/SL",12,15030,0.207419056385929,0.892214116847613,0.549816586616771
641312,2025,4,"CH/FF/SL/ST",12,1890,0.226607801902986,0.872983484743741,0.549795643323363
642585,2025,3,"FS/SI/SL",6,3744,0.23614707022483,0.86341944134163,0.54978325578323
682051,2023,5,"CH/FF/KC/SI/SL",20,3708,0.231699911474051,0.867860193286899,0.549780052380475
607067,2023,6,"CU/FC/FF/FS/SI/ST",30,30240,0.23621615540869,0.863240168082161,0.549728161745426
680730,2024,4,"CU/FF/FS/SL",12,21636,0.239719807001647,0.859713131103636,0.549716469052641
594835,2024,5,"CH/CU/FC/FF/SI",20,6552,0.26628300524995,0.833144281155707,0.549713643202828
543859,2023,3,"FF/SL/ST",6,7698,0.179590611813689,0.919807027173257,0.549698819493473
669684,2023,5,"CH/CU/FF/SL/ST",20,10428,0.200727289143966,0.898647941967703,0.549687615555835
668941,2025,5,"CH/FF/SI/SL/SV",20,11868,0.229623146610715,0.86974828703699,0.549685716823852
615698,2025,6,"CU/FC/FF/FS/SI/SL",30,29970,0.250360838246122,0.849009025489999,0.549684931868061
694646,2024,4,"CH/CU/FF/SL",12,693,0.183950707756449,0.91537979574135,0.5496652517489
662253,2023,3,"FF/SI/SL",6,5010,0.253618352633562,0.845684397022303,0.549651374827933
669711,2024,6,"CH/FC/FF/SI/SL/ST",30,15420,0.228925469022594,0.870339354494116,0.549632411758355
670102,2024,5,"CU/FF/FS/SI/SL",20,18696,0.210912872832354,0.88834583129405,0.549629352063202
542585,2024,4,"CH/FF/SI/SL",12,2799,0.239745392812149,0.859439422995867,0.549592407904008
663947,2023,6,"CH/CU/FC/FF/SI/ST",30,17925,0.230561290021596,0.868593679536774,0.549577484779185
664199,2025,4,"CH/FF/SI/SL",12,7776,0.245203652723416,0.85390852603065,0.549556089377033
664948,2025,4,"CH/CU/FC/FF",12,1035,0.232330984976048,0.866748390954587,0.549539687965317
693855,2025,6,"CH/CU/FC/FF/SI/ST",30,14925,0.232394195384864,0.866678236499963,0.549536215942414
606965,2023,4,"CH/FF/SL/ST",12,6111,0.226712900786399,0.872350758284571,0.549531829535485
664076,2025,5,"FC/FF/SI/SL/ST",20,10488,0.225765722796146,0.87325091836131,0.549508320578728
806185,2024,4,"CH/CU/FF/SL",12,12492,0.226645405831457,0.872348702262165,0.549497054046811
666171,2025,5,"FC/FF/SL/ST/SV",20,12276,0.241832961105669,0.857138370695364,0.549485665900516
676534,2024,4,"CU/FC/FF/ST",12,8883,0.229843887886388,0.869120874479345,0.549482381182866
621097,2024,4,"CH/CU/FC/FF",12,1989,0.244328631167038,0.854629713733111,0.549479172450074
543507,2023,4,"CH/FF/SL/ST",12,6984,0.20990758077562,0.889036228613875,0.549471904694748
596112,2023,4,"FC/FF/FS/SL",12,6849,0.261532923418463,0.837389285080025,0.549461104249244
671111,2024,4,"CH/FF/SL/ST",12,2538,0.239074222805378,0.859739368033355,0.549406795419366
643256,2024,3,"FF/SI/SL",6,2496,0.271874415597289,0.826930094087949,0.549402254842619
571539,2024,4,"FC/FF/FO/SI",12,1530,0.264854160964432,0.833928543585884,0.549391352275158
571771,2025,2,"CS/EP",2,360,0.183236457072036,0.915526081578757,0.549381269325397
806960,2025,4,"CH/FF/SL/ST",12,7389,0.186305566052608,0.912367636149256,0.549336601100932
471911,2025,5,"CH/CU/FF/SI/SL",20,9324,0.264579615524246,0.834093533839765,0.549336574682005
656353,2023,5,"FF/FS/SI/SL/ST",20,10164,0.233357414963349,0.865298131743406,0.549327773353378
663474,2024,3,"CU/FF/SL",6,7794,0.242690251578404,0.855941807423586,0.549316029500995
663804,2023,3,"CH/FF/SL",6,3402,0.233341755542822,0.865258262875181,0.549300009209002
668874,2024,3,"CU/FF/SI",6,186,0.175399722673695,0.923199647002939,0.549299684838317
543243,2024,6,"CH/CU/FC/FF/SI/ST",30,37230,0.23052729045253,0.868011791905345,0.549269541178938
663623,2025,6,"CH/CU/FC/FF/SI/SL",30,44130,0.222512349758299,0.875944500168524,0.549228424963411
686842,2023,3,"CH/FF/ST",6,516,0.198846142795442,0.899546560204991,0.549196351500217
666745,2024,6,"CH/FF/KC/SI/SL/ST",30,9390,0.240868955410082,0.85749772232033,0.549183338865206
680732,2024,4,"CH/CU/FF/SL",12,2754,0.214403577243414,0.883930977562484,0.549167277402949
592094,2025,4,"CH/FF/SL/ST",12,9756,0.213979920297199,0.884303910390063,0.549141915343631
685326,2025,4,"CH/CU/SI/SL",12,4509,0.192377354631641,0.90588001809148,0.54912868636156
668909,2024,5,"CH/CU/FC/FF/SL",20,16332,0.21837520839004,0.879824428523803,0.549099818456922
542888,2025,4,"FC/FF/SI/ST",12,10044,0.26789736852201,0.830274846664637,0.549086107593324
621111,2025,7,"CH/FC/FF/KC/SI/SL/ST",42,39402,0.222256327591892,0.875855103115494,0.549055715353693
689225,2024,4,"CH/FF/SI/SL",12,10368,0.26800570003863,0.830077230129826,0.549041465084228
471911,2023,5,"CH/CU/FF/SI/SL",20,18912,0.25499415438234,0.84308189171054,0.54903802304644
605347,2023,5,"CH/FF/KC/SI/SL",20,11592,0.221359563571472,0.876705927995912,0.549032745783692
691799,2025,4,"CU/FC/FF/SL",12,5490,0.254136307151986,0.843795819249387,0.548966063200687
543294,2024,4,"CH/CU/FF/SI",12,19215,0.218284571073137,0.879616456570349,0.548950513821743
669199,2024,3,"FF/FS/ST",6,966,0.182681108653593,0.915192427723,0.548936768188297
659275,2023,4,"CH/FF/SI/SL",12,5427,0.27015627430937,0.827661196035804,0.548908735172587
664854,2024,3,"CU/FF/SL",6,5586,0.263281569086479,0.834505457132196,0.548893513109337
641755,2023,2,"FF/SL",2,876,0.288984208126029,0.808748385241845,0.548866296683936
680755,2025,4,"CU/FC/FF/SL",12,7497,0.26055050539306,0.837166733895366,0.548858619644213
672782,2024,5,"CH/CU/FF/SL/ST",20,2568,0.216285575371095,0.881256342177133,0.548770958774114
642397,2024,5,"FC/FF/SI/SL/ST",20,11376,0.239946828584574,0.857563398426926,0.54875511350575
689690,2025,4,"CH/FF/SI/ST",12,5274,0.21344143329242,0.884026797078085,0.548734115185252
621294,2023,5,"CH/FC/FF/SI/ST",20,3696,0.243780381504992,0.853622356697308,0.548701369101151
621112,2025,6,"CH/CU/FC/FF/SI/ST",30,9990,0.2189329523517,0.878442411291202,0.548687681821451
606996,2025,6,"CH/FF/FS/SI/SL/ST",30,10365,0.242039893001065,0.855313001624425,0.548676447312745
669947,2023,5,"CH/CU/FF/FS/SL",20,17364,0.217104219101063,0.880216390700432,0.548660304900748
669711,2025,6,"CH/CU/FF/SI/SL/ST",30,16035,0.227156817556608,0.870142892819189,0.548649855187898
664141,2025,5,"CH/CU/FF/SI/SL",20,5628,0.24055104742392,0.856710206185756,0.548630626804838
571927,2024,4,"CH/CU/SI/SL",12,6777,0.206283258733806,0.890872412216474,0.54857783547514
658648,2024,6,"CH/CU/FF/SI/SL/ST",30,21285,0.216435006205497,0.880718468692639,0.548576737449068
657508,2024,4,"CH/FF/KC/SL",12,9576,0.242441983879603,0.85469551011307,0.548568746996336
699134,2025,4,"CH/FC/FF/SI",12,1143,0.234880222287956,0.862245729584848,0.548562975936402
543475,2023,6,"CH/CU/FC/FF/SI/ST",30,42195,0.222590968476654,0.87453194258414,0.548561455530397
688497,2025,4,"CU/FF/FS/SL",12,2871,0.229596625540899,0.867517076323017,0.548556850931958
668676,2023,4,"CH/CU/FF/SL",12,3330,0.266806231312821,0.830283149932963,0.548544690622892
672582,2024,4,"CH/FF/SI/SL",12,8532,0.250691235886534,0.846380509575917,0.548535872731226
621121,2025,6,"CH/FC/FF/KC/SI/SL",30,17205,0.222969682877568,0.874090627483303,0.548530155180435
675921,2024,4,"CH/CU/FF/SL",12,4833,0.207788114775591,0.889242765034485,0.548515439905038
663465,2025,5,"CH/CU/FC/FF/SI",20,12000,0.233890265222141,0.862986939356269,0.548438602289205
640454,2025,4,"CH/FC/SI/ST",12,639,0.265332532477755,0.83154340500003,0.548437968738892
676775,2023,4,"FF/FS/SI/SL",12,5346,0.276807820881497,0.819998341297176,0.548403081089336
681190,2024,6,"CH/CU/FC/FF/SI/ST",30,25260,0.22137348885925,0.875415539986778,0.548394514423014
642397,2025,4,"FF/SI/SL/ST",12,9243,0.222434070770753,0.874241520133783,0.548337795452268
647315,2023,2,"SI/SL",2,594,0.19624413722902,0.900414600308704,0.548329368768862
669912,2023,4,"CH/FF/SI/SL",12,1737,0.226958779814722,0.869648461713497,0.54830362076411
680729,2025,3,"CU/SI/SL",6,1146,0.19039414692124,0.90619388732332,0.54829401712228
642152,2025,6,"CH/CU/FC/FF/SI/ST",30,12615,0.217522788821034,0.878925952950057,0.548224370885546
701519,2025,6,"CH/CU/FC/FF/SI/SL",30,9945,0.234901119013832,0.861481196019313,0.548191157516573
694037,2024,4,"FF/FS/SI/SL",12,2367,0.241645100478032,0.854590989563049,0.54811804502054
608648,2023,2,"FF/SL",2,75,0.146139100837825,0.950094667769091,0.548116884303458
680767,2024,3,"CH/FF/SL",6,8040,0.228987003613669,0.867231600160681,0.548109301887175
542585,2023,5,"CH/FC/FF/SI/SL",20,11832,0.241011735201979,0.855152262323684,0.548081998762831
669713,2025,6,"CH/CU/FC/FF/SI/ST",30,7620,0.216721545492669,0.879400257916142,0.548060901704406
690986,2025,4,"CH/FC/FF/SV",12,5283,0.217671050372506,0.878445658634488,0.548058354503497
805299,2025,3,"SI/SL/ST",6,1626,0.227546970783191,0.86856705916242,0.548057014972805
663436,2025,6,"CH/CU/FC/FF/SI/SL",30,34605,0.23660912492467,0.859455614873775,0.548032369899223
622253,2025,3,"CH/SI/ST",6,816,0.241996488608692,0.854055366185799,0.548025927397245
666745,2023,6,"CH/FF/KC/SI/SL/ST",30,21675,0.221876536149512,0.874107932644357,0.547992234396935
664294,2023,3,"CH/FF/SL",6,5772,0.265906797576126,0.830069363705834,0.54798808064098
571945,2024,7,"CH/CS/CU/FF/SI/SL/ST",42,48654,0.21692413826059,0.878893115455498,0.547908626858044
608344,2023,5,"CH/CU/FC/FF/SI",20,15216,0.234930246796443,0.860872792683456,0.547901519739949
680767,2023,3,"CH/FF/SL",6,1116,0.22797425574987,0.867760757035001,0.547867506392435
664849,2025,2,"SI/ST",2,459,0.177963214537155,0.917708826321183,0.547836020429169
656818,2023,6,"CH/FC/FF/SI/SL/ST",30,3000,0.245159034386662,0.850499430022479,0.54782923220457
592836,2024,6,"CU/FC/FF/FS/SI/ST",30,20340,0.243503618407431,0.852095795446964,0.547799706927197
676710,2024,5,"FC/FF/FS/KC/ST",20,33876,0.2238975198163,0.871699264252246,0.547798392034273
571527,2024,4,"CH/CU/FC/SI",12,513,0.204920704422537,0.890664742448208,0.547792723435373
572143,2024,5,"CH/CU/FC/FF/ST",20,10728,0.216695577216407,0.878853025553007,0.547774301384707
592741,2023,4,"FF/FS/SL/ST",12,6669,0.25017457195818,0.845360370884483,0.547767471421331
687064,2025,6,"CH/CU/FC/FF/FS/SL",30,14085,0.220658432236894,0.874837086178908,0.547747759207901
688107,2024,5,"CH/FC/FF/SI/ST",20,4788,0.253483895965175,0.841955590123554,0.547719743044365
672578,2023,4,"FF/FS/KC/SL",12,11250,0.233099840075247,0.862286328330874,0.54769308420306
670174,2024,5,"CH/FC/FF/SI/SL",20,14880,0.255189033055833,0.840167351788347,0.54767819242209
669952,2024,5,"CU/FF/SI/SL/ST",20,4956,0.213963643267779,0.881332518881189,0.547648081074484
669920,2025,5,"CH/FC/FF/SI/ST",20,15000,0.245040301666608,0.85022303694807,0.547631669307339
669022,2025,5,"CH/CU/FC/FF/SL",20,33816,0.233394600623835,0.861835522689782,0.547615061656809
687074,2025,3,"FC/FF/SL",6,366,0.271477114811613,0.823752213906263,0.547614664358938
676440,2025,6,"CH/CU/FC/FF/SI/ST",30,44520,0.224638619464591,0.870562110944643,0.547600365204617
686826,2025,6,"CH/CU/FC/FF/SI/SL",30,6135,0.238141946984095,0.85702344212988,0.547582694556987
623474,2023,5,"CH/CU/FF/SI/SL",20,6108,0.240163899619207,0.854917184512262,0.547540542065735
668868,2024,4,"CU/FF/FO/SL",12,2853,0.221469413114723,0.87359576716047,0.547532590137597
670124,2024,5,"CH/CU/FF/SI/SV",20,8448,0.209436895740899,0.885591248065664,0.547514071903281
671106,2025,5,"CH/FC/FF/SI/ST",20,32508,0.231559271098696,0.863433052962909,0.547496162030802
573204,2024,4,"CU/FF/SL/ST",12,7983,0.193880279020232,0.901108531866216,0.547494405443224
623451,2023,6,"CH/CU/FC/FF/SI/SL",30,3390,0.221039284559554,0.873934223560486,0.54748675406002
663989,2023,3,"CU/FC/SL",6,1200,0.281850362049822,0.813119834368934,0.547485098209378
663738,2025,5,"CH/FF/KC/SI/SL",20,13056,0.25130043952738,0.843656212816985,0.547478326172183
679525,2023,6,"CH/CU/FF/SI/SL/ST",30,20130,0.224691281591422,0.870244296144883,0.547467788868152
456501,2024,5,"CH/FC/FF/SI/SL",20,1992,0.285711713895904,0.809196699453361,0.547454206674633
622554,2025,5,"CU/FF/FS/SI/ST",20,13212,0.218732261365896,0.876164708322428,0.547448484844162
641329,2023,3,"CH/FF/SL",6,4698,0.214374003115044,0.880517710008183,0.547445856561613
650895,2024,3,"FF/SI/SL",6,1038,0.242053888679352,0.852816757741463,0.547435323210408
650633,2025,5,"CH/FF/SI/SL/ST",20,14628,0.231510014066229,0.863335800127965,0.547422907097097
656302,2023,4,"CH/FF/KC/SL",12,29349,0.231317129220119,0.863497534785839,0.54740733200298
686730,2023,5,"CH/FC/FF/SI/ST",20,3492,0.249694049779454,0.84505885395384,0.547376451866647
675916,2023,2,"CU/FF",2,2196,0.273971945782182,0.820776455165938,0.54737420047406
676282,2024,4,"CH/CU/FF/SL",12,6399,0.219608252173085,0.874982612497126,0.547295432335106
661383,2023,4,"CU/FF/SI/SL",12,2124,0.221042743167853,0.873521333289439,0.547282038228646
571945,2023,5,"CH/CU/FF/SI/SL",20,38292,0.22755998659819,0.8669390683122,0.547249527455195
676664,2025,7,"CH/CU/FC/FF/SI/SL/ST",42,42588,0.242484642822084,0.851979845672489,0.547232244247287
621139,2025,4,"FC/FF/FS/SL",12,3429,0.248537791423334,0.845921229915706,0.54722951066952
669302,2025,5,"CU/FF/FS/SI/SL",20,25872,0.240132643473433,0.85429521252715,0.547213928000292
607067,2024,6,"CU/FC/FF/FS/SI/ST",30,39750,0.233978439446987,0.860396651836118,0.547187545641552
542881,2024,5,"CH/FC/FF/SI/SL",20,34920,0.234767708083378,0.859575510864799,0.547171609474089
681857,2024,5,"CH/CU/FF/SI/SL",20,22236,0.223061388290945,0.87125611393023,0.547158751110587
677952,2025,5,"CH/CU/FF/SI/SL",20,13224,0.232791262231831,0.861499691629253,0.547145476930542
656234,2025,4,"CU/FC/SI/ST",12,8559,0.222154983461069,0.872110740048834,0.547132861754952
676534,2025,5,"CU/FC/FF/SI/ST",20,12636,0.219067199429183,0.875169242594101,0.547118221011642
608723,2024,4,"CU/FC/FF/ST",12,8766,0.20092296407641,0.893259864190128,0.547091414133269
686799,2024,5,"CH/FF/SI/SL/ST",20,10308,0.244503643035689,0.849635258213197,0.547069450624443
669203,2025,5,"CH/CU/FC/SI/SL",20,12108,0.243062165282789,0.850979561281362,0.547020863282075
676661,2024,3,"FC/FF/KC",6,1278,0.240158825558626,0.853839124455462,0.546998975007044
665871,2024,7,"CH/CU/FC/FF/SI/SL/ST",42,45684,0.217270578116492,0.876718629499364,0.546994603807928
683003,2024,4,"CH/CU/FF/SL",12,16398,0.226077697815915,0.867846544537629,0.546962121176771
687765,2024,5,"CH/CU/FC/SI/SL",20,29760,0.236351600221305,0.857563524743345,0.546957562482325
672282,2024,5,"CH/CU/FF/SI/SL",20,18684,0.222977290727829,0.8708318136469,0.546904552187364
519151,2023,5,"CH/CU/FC/FF/SL",20,12264,0.232151012199769,0.861650361544289,0.546900686872029
450203,2023,5,"CH/CU/FC/FF/SI",20,34092,0.20160435384446,0.89212099223323,0.546862673038845
681066,2024,4,"CH/CU/FF/SL",12,2952,0.213849306045056,0.879832252960096,0.546840779502576
641540,2023,7,"CH/CU/FC/FF/KC/SI/SL",42,48528,0.227523496821736,0.866155869042643,0.54683968293219
622503,2023,5,"CH/CU/FF/SI/SL",20,3120,0.206755752937413,0.886904466565434,0.546830109751423
642546,2024,4,"CH/FF/SI/SL",12,6849,0.25319137034405,0.840459534592752,0.546825452468401
548384,2023,5,"CH/FC/FF/SI/ST",20,11784,0.240131497271723,0.85341550434354,0.546773500807631
664192,2025,3,"CU/FF/SI",6,3780,0.2256004862858,0.867843217415363,0.546721851850581
607216,2023,3,"CH/FC/FF",6,480,0.223629995565198,0.869733406725629,0.546681701145413
664285,2023,5,"CH/CU/FC/SI/SL",20,35244,0.210375535812055,0.882917388683613,0.546646462247834
676265,2023,3,"FF/KC/SL",6,4212,0.226180764268753,0.867079126843833,0.546629945556293
571901,2023,5,"CH/CU/FC/FF/SI",20,10044,0.220146038405734,0.873003328386909,0.546574683396321
663455,2023,2,"CH/FF",2,102,0.268242639346593,0.824901286014654,0.546571962680623
683004,2024,5,"CH/CU/FC/FF/SL",20,7992,0.225926700430134,0.867153357167649,0.546540028798891
622103,2024,2,"FF/SL",2,216,0.148162064125641,0.944882937861034,0.546522500993338
605446,2023,4,"CH/CU/FC/FF",12,873,0.214039159844783,0.878921505796516,0.54648033282065
683769,2023,5,"CH/CU/FC/FF/SL",20,8220,0.228712174756341,0.864193776119372,0.546452975437856
663658,2023,5,"CH/FC/FF/SI/ST",20,8172,0.217395646541724,0.875491256733052,0.546443451637388
694646,2025,4,"FC/FF/FS/SL",12,1692,0.225676903971882,0.867175485837814,0.546426194904848
686790,2024,2,"CU/SI",2,102,0.18429392224529,0.908523350433409,0.54640863633935
519151,2025,5,"CH/CU/FF/SI/SL",20,7932,0.208952402694637,0.88386250803679,0.546407455365713
656322,2023,5,"CH/FC/FF/SI/ST",20,1764,0.239418120861792,0.853393474551261,0.546405797706526
667297,2025,3,"CU/SI/SL",6,2766,0.194612400640212,0.898191958837003,0.546402179738608
650911,2023,3,"CH/SI/SL",6,8754,0.241173571731833,0.851628796830754,0.546401184281293
646241,2023,4,"CH/FF/SI/SL",12,1224,0.223117789001144,0.869638679283744,0.546378234142444
670102,2025,5,"CU/FF/FS/SI/SL",20,13692,0.209876752838013,0.88284097306592,0.546358862951966
671737,2024,4,"CU/FC/FF/FS",12,20646,0.225211322086818,0.867405395860932,0.546308358973875
656234,2023,4,"CU/FC/SI/SL",12,12465,0.253349006284922,0.839206047003078,0.546277526644
678368,2025,6,"CH/CU/FC/FF/FS/ST",30,19830,0.222164349362046,0.870356752693804,0.546260551027925
660261,2023,5,"FC/FF/FS/SL/ST",20,16812,0.224314304866151,0.868165928928996,0.546240116897574
689147,2023,2,"FF/ST",2,177,0.0966094680149902,0.995862959480394,0.546236213747692
605347,2024,5,"CH/FF/KC/SI/SL",20,9624,0.223269213418516,0.869200615354117,0.546234914386317
621199,2024,4,"FC/FS/SI/ST",12,4464,0.226875864643415,0.8653715083984,0.546123686520908
664123,2025,4,"CH/FF/SI/ST",12,1404,0.299885941067193,0.792339836757936,0.546112888912565
680736,2024,6,"CH/CU/FF/SI/SL/ST",30,8880,0.220313615074686,0.871899189670947,0.546106402372817
672582,2025,4,"CH/FF/SI/SL",12,9891,0.232535865385774,0.859640145919524,0.546088005652649
657240,2025,2,"FF/SL",2,1035,0.249643297273381,0.842507276747053,0.546075287010217
571510,2024,5,"CH/CU/FF/SI/SL",20,8028,0.210092689641764,0.882055400440967,0.546074045041366
622780,2023,3,"CH/FF/SL",6,2934,0.230856539524377,0.86125493929106,0.546055739407719
657006,2023,5,"CH/CU/FF/SI/SL",20,31068,0.222552263429482,0.869501404953331,0.546026834191407
543859,2025,4,"FF/SI/SL/ST",12,3573,0.221036618904746,0.870988090407596,0.546012354656171
675989,2024,5,"CH/FC/FF/SI/ST",20,3744,0.248586719519009,0.843425346515188,0.546006033017099
669111,2023,2,"FF/SL",2,165,0.213921509997806,0.878064798339081,0.545993154168444
674072,2024,5,"CH/CU/FF/SI/SL",20,8472,0.2140709020521,0.877836827790126,0.545953864921113
664875,2023,2,"SI/ST",2,3549,0.26455022805987,0.827339006846817,0.545944617453343
543243,2023,6,"CH/CU/FC/FF/SI/ST",30,42225,0.215012647198491,0.876875823599976,0.545944235399233
621363,2023,2,"FF/SL",2,2781,0.312520439197073,0.779356973161873,0.545938706179473
606965,2025,4,"CH/FC/FF/ST",12,2313,0.200596682677018,0.891245278914034,0.545920980795526
689690,2024,4,"CH/FF/SI/ST",12,2088,0.217160017399615,0.87464663232484,0.545903324862228
641778,2025,5,"CH/CU/FC/FF/SL",20,20172,0.228460176363286,0.863332617128669,0.545896396745978
502624,2023,6,"CH/CU/FC/FF/SI/ST",30,21615,0.219464420264657,0.872233213758575,0.545848817011616
660271,2025,7,"CU/FC/FF/FS/SI/SL/ST",42,13554,0.228776894483253,0.86285233185667,0.545814613169961
518397,2023,3,"CH/SI/SL",6,4146,0.235856334294312,0.855729362251176,0.545792848272744
687765,2025,5,"CH/CU/FC/SI/SL",20,16236,0.247571574508589,0.843985433667483,0.545778504088036
656605,2025,6,"CH/CU/FF/SI/SL/ST",30,43005,0.203936266618431,0.88756279307353,0.54574952984598
690986,2023,4,"CH/FC/FF/SV",12,5274,0.204056860694994,0.887393468241834,0.545725164468414
608372,2025,6,"CU/FC/FF/FS/SI/ST",30,38475,0.223508695686431,0.867929196373588,0.545718946030009
663321,2024,2,"FF/SL",2,399,0.223212160257223,0.86819022599249,0.545701193124856
543238,2024,2,"FF/SL",2,237,0.233876346599303,0.857383858272573,0.545630102435938
596271,2023,5,"CH/FF/SI/SL/ST",20,5316,0.271427882779445,0.819823577326482,0.545625730052964
656731,2025,5,"CH/CU/FF/SI/SL",20,14772,0.207260280064863,0.883958710863465,0.545609495464164
660825,2023,4,"FF/FS/SI/SL",12,2430,0.196995541198595,0.894206921212665,0.54560123120563
