"pitcher","game_year","pitch_arsenal","n_pitches","avg_actual_rv","xrv_percentile","tunnel_quality_arsenal","release_similarity_arsenal","approach_divergence_arsenal","tunnel_quality_percentile","release_sim_percentile","approach_div_percentile","num_pitch_types","total_pitches","total_combinations"
669084,2023,"CH/CU/FF/SL/ST",1113,-0.00978975741239892,55.6,0.554498626367385,0.226095465573882,0.882901787160887,47.3,33.5,70.3,5,4452,20
670280,2023,"CU/FF/FS",3303,-0.0192588555858311,86.8,0.554484717468936,0.216480073375822,0.89248936156205,47.2,24.2,81.8,3,6600,6
680573,2025,"CH/CU/FF/FS/SL",5616,-0.0102061965811966,57,0.554467032578603,0.241745400224776,0.86718866493243,47.2,49.2,44.8,5,22464,20
666157,2023,"CH/CU/FF/SI",1938,0.0141176470588235,7.1,0.554450784768697,0.223147143512724,0.88575442602467,47.1,30.5,73.8,4,5814,12
665001,2023,"FF/SI/SL/ST",816,-0.00226470588235294,28.3,0.554438497646317,0.268920971534608,0.839956023758026,47.1,74.3,11.6,4,2421,12
669456,2025,"CH/FC/FF/KC/SL",1935,-0.0117457364341085,62.8,0.554425884879308,0.238202318507241,0.870649451251375,47.1,45.2,51.2,5,7740,20
676083,2024,"CU/FF/SI/SL/ST",525,0.04712,1,0.554403501773639,0.245300298079213,0.863506705468066,47,53.7,39.8,5,2100,20
608379,2024,"CH/CU/FC/FF/SI/SL",7806,-0.0117267486548809,62.7,0.554377332790919,0.24531847180011,0.863436193781727,47,53.7,39.7,6,39030,30
684007,2025,"CU/FF/FS/SI/SL/ST",6528,-0.0140252757352941,71.4,0.554355487363653,0.224892485833932,0.883818488893373,46.9,32.4,71.4,6,32640,30
674444,2025,"FC/FF/SL",1926,-0.018886292834891,86,0.554321800631138,0.271090231575924,0.837553369686351,46.9,75.9,10.3,3,3852,6
642701,2025,"CH/FC/FF/SI/SL",3003,-0.0311688311688312,97.9,0.554319778653308,0.272498652303858,0.836140905002757,46.8,77.3,9.5,5,12012,20
605154,2025,"CH/FF/SL",1377,-0.00024400871459695,24.3,0.554303889241362,0.223472496601609,0.885135281881115,46.8,30.7,73.2,3,2730,6
641712,2023,"CH/CU/FF/SI/SL",3951,-0.00449354593773728,34.5,0.554255095893972,0.256793768079165,0.851716423708779,46.8,64.4,23,5,15804,20
682989,2024,"CH/CU/FF/SI/SL",321,0.0139065420560748,7.4,0.554244469314119,0.232700383254161,0.875788555374076,46.7,39.7,60,5,1284,20
656222,2024,"CH/CU/FC/FF",3558,-0.00606155143338954,39.6,0.554227317114259,0.218882545127832,0.889572089100685,46.7,26.5,78.6,4,10665,12
663372,2023,"CH/CU/FF/SI/SL",2328,-0.0107229381443299,59.2,0.554223373400644,0.259268550604985,0.849178196196304,46.6,66.4,19.6,5,9300,20
605182,2025,"CH/FC/FF/ST",342,-0.0128684210526316,66.5,0.554196663158771,0.210266592510311,0.898126733807231,46.6,19.5,86.9,4,990,12
669438,2023,"CH/CU/FF/SL/SV",2874,0.0016544885177453,20,0.554183370394534,0.236613162395286,0.871753578393782,46.6,43.8,53,5,11496,20
806188,2025,"CH/CU/FF/SI/SL/ST",2724,-0.0167323788546256,80.1,0.554142039441879,0.207385792293999,0.900898286589759,46.5,17.4,88.8,6,13620,30
671096,2024,"CH/CU/FF/ST",6999,-0.00860822974710673,50.6,0.554132262444523,0.212189036886396,0.89607548800265,46.5,20.5,84.9,4,20952,12
702352,2025,"CH/FC/FF/SI/ST/SV",3882,-0.0118933539412674,63.5,0.554127316891729,0.256057386063498,0.85219724771996,46.4,63.8,23.6,6,19365,30
681857,2025,"CH/CU/FF/SI/SL",3477,-0.0131415012942192,68.3,0.554095563504365,0.238271179259443,0.869919947749287,46.4,45.2,49.5,5,13848,20
691094,2023,"CH/SI/SL",102,-0.0130588235294118,67.6,0.554085211725502,0.215242012204737,0.892928411246266,46.3,23.2,82.4,3,162,6
664299,2023,"CH/FF/KC/ST",8583,-0.00688430618664802,43.2,0.554082945685256,0.186057129164786,0.922108762205726,46.3,7.4,96.3,4,25731,12
663969,2025,"CU/FF/FS/SI/ST",3342,-0.0179892280071813,83.6,0.554060165636024,0.241857646747727,0.866262684524321,46.3,49.3,43.4,5,13368,20
592773,2024,"FF/FS/SI/SL",2931,-0.010849539406346,59.5,0.554048596290973,0.266261435568042,0.841835757013904,46.2,72.1,13,4,8793,12
669105,2023,"CH/FF/SL",285,0.0188,5.2,0.55404098723424,0.247673424754779,0.8604085497137,46.2,56.3,35.4,3,570,6
663485,2024,"CU/FC/FF/FS/SI",3462,-0.0178076256499133,82.9,0.554039958513729,0.2424921797899,0.865587737237558,46.1,50.2,42.6,5,13848,20
663423,2024,"CH/CU/FC/FF/SI/SL/ST",3417,-0.0157734855136084,77.2,0.554020838717814,0.2451308056017,0.862910871833928,46.1,53.3,38.7,7,20502,42
548384,2024,"CH/FC/SI/ST",357,-0.0337899159663866,98.7,0.554012593573179,0.217742463806102,0.890282723340256,46,25.5,79.4,4,1071,12
607536,2023,"CH/FC/FF/KC/SI",7242,-0.00127506213753107,26.2,0.553960849955631,0.289996088627204,0.817925611284058,46,87.8,2.9,5,28968,20
571882,2024,"CH/CU/FC/FF/SI/SL",4104,-0.0164561403508772,79.1,0.553918087676194,0.264807697873172,0.843028477479217,46,71.1,13.8,6,20520,30
694361,2025,"CU/FC/FF/ST",915,-0.00742622950819672,45.6,0.553906646315715,0.232603867836899,0.87520942479453,45.9,39.5,59.3,4,2745,12
670032,2023,"EP/FA",126,0.02,4.8,0.553881008853684,0.194306818324711,0.913455199382657,45.9,10.3,94.4,2,126,2
680689,2023,"CH/CU/FF/SI/SL",993,0.00818429003021148,11.9,0.553879778870215,0.236720729762323,0.871038827978107,45.8,44,51.8,5,3972,20
663773,2023,"CH/FF/FS/SI/SL",3372,-0.00131939501779359,26.4,0.553860502216374,0.252025178563451,0.855695825869296,45.8,60.3,27.9,5,13488,20
681870,2024,"CU/FF/SL",594,-0.0293686868686869,97.6,0.553852716701382,0.225315094984516,0.882390338418247,45.8,32.8,69.6,3,1188,6
675540,2025,"CU/FF/SL",168,8.9285714285715e-05,23.1,0.55384494336197,0.197642018077019,0.910047868646921,45.7,11.5,93.2,3,312,6
689147,2024,"FF/SI/ST",3189,-0.0170235183443086,80.7,0.553836942819466,0.182706510798094,0.924967374840838,45.7,6.3,96.6,3,6378,6
687606,2025,"CH/FC/FF/SL",1344,0.000886160714285715,21.4,0.553810783307141,0.283741727037035,0.823879839577247,45.6,84.6,4.1,4,4014,12
543391,2024,"CH/CU/FF/SI/SL",234,-0.00765384615384615,46.5,0.553804746580509,0.254669235292973,0.852940257868045,45.6,62.7,24.2,5,936,20
693645,2025,"CU/FC/FF/SI/ST",3759,-0.0173854748603352,81.8,0.553788887767674,0.242958026211136,0.864619749324213,45.5,50.7,41.3,5,15036,20
686973,2024,"CH/FF/KC/SI/SL",2703,0.00550277469478357,14.5,0.553739367184198,0.252170903907314,0.855307830461081,45.5,60.4,27.2,5,10812,20
608032,2024,"CH/FF/SL",2463,-0.0249866017052375,95,0.553718838333312,0.255534629702324,0.8519030469643,45.5,63.5,23.3,3,4908,6
669203,2023,"CH/CU/FC/SI/SL/ST",9231,-0.0190087747806305,86.2,0.553715421104339,0.242695639792398,0.86473520241628,45.4,50.4,41.4,6,46155,30
683155,2025,"CH/FF/SI/SL/ST",558,0.0205268817204301,4.6,0.553689274092423,0.224848598220319,0.882529949964527,45.4,32.3,69.8,5,2232,20
665871,2025,"CH/CU/FC/FF/SI/SL/ST",1701,-0.0111728395061728,60.8,0.553639539696359,0.2367468199278,0.870532259464919,45.3,44.1,50.9,7,10206,42
664294,2025,"FF/SL",855,-0.0122350877192982,64.3,0.553633939904581,0.248243568567778,0.859024311241382,45.3,56.9,32.9,2,846,2
680732,2025,"CH/CU/FF/SI/SL",7125,-0.00318989473684211,30.5,0.553632814229877,0.223920870317343,0.883344758142411,45.2,31.3,70.8,5,28500,20
607192,2023,"CU/FF/SL",5682,-0.0172159450897571,81.2,0.553621697666125,0.271343771950515,0.835899623381736,45.2,76.2,9.4,3,11334,6
605155,2024,"CU/FF/SI/SL",1173,-0.00380051150895141,32.3,0.553581389917368,0.2143135954286,0.892849184406136,45.2,22.2,82.2,4,3438,12
541640,2024,"CH/CU/FC/FF/SI",906,-0.0199238410596027,88.5,0.553541852388651,0.260411295822044,0.846672408955259,45.1,67.5,17.2,5,3624,20
669467,2024,"FF/KC/SI/SL",5811,-0.0160500774393392,78.1,0.553509120888014,0.257493547441347,0.849524694334681,45.1,64.8,20,4,17406,12
663542,2024,"FC/FF/ST",2781,-0.0288651564185545,97.4,0.553481436347306,0.220928043625204,0.886034829069408,45,28.7,74.2,3,5562,6
605400,2024,"CH/FC/FF/KC/SI",9567,-0.00869896519285042,51.1,0.553470041861524,0.211893332067081,0.895046751655966,45,20.2,83.9,5,38268,20
681293,2025,"CH/CU/FC/FF/SI/ST",1854,-0.0116165048543689,62.2,0.553441063050382,0.214471979306975,0.892410146793788,45,22.5,81.5,6,9270,30
657376,2025,"FC/FF/KC/SI/SL/ST",3678,-0.0181818923327896,84.1,0.553439788629739,0.246763188229703,0.860116389029776,44.9,55.2,34.9,6,18390,30
640451,2023,"CU/FF/FS/SL",2880,-0.01955625,87.5,0.553420450640177,0.21946747465465,0.887373426625703,44.9,27.2,75.8,4,8640,12
689690,2023,"FF/SI/ST",141,-0.0478085106382979,99.7,0.553377546473175,0.209553397718184,0.897201695228167,44.8,18.8,86,3,246,6
642207,2025,"CH/FF",3342,-0.0157019748653501,77,0.55337194875661,0.246190870304601,0.860553027208618,44.8,54.7,35.5,2,3336,2
685410,2023,"CH/CU/FC/FF",1653,-0.00570780399274047,38.9,0.553368829495488,0.262080103166913,0.844657555824062,44.7,69,15.1,4,4959,12
682847,2023,"CH/FF/SI/SL",4383,-0.00177686516084873,27.2,0.553362813028788,0.265625172751071,0.841100453306506,44.7,71.7,12.4,4,13104,12
666974,2024,"CH/FF/SI/SL",3024,-0.00961011904761905,54.8,0.553359668917802,0.292487555552738,0.814231782282866,44.7,89.1,2.5,4,9072,12
694297,2025,"CH/CU/FC/FF/SI/ST",8760,-0.00344178082191781,31.2,0.553354348207013,0.247049675288482,0.859659021125545,44.6,55.4,33.9,6,43770,30
663878,2025,"CU/FF/SI/SL",840,0.00287857142857143,17.6,0.553327288167077,0.221854832974738,0.884799743359416,44.6,29.5,72.8,4,2520,12
642239,2023,"CH/FC/FF/ST",1167,-0.00895372750642673,52.4,0.553273309986135,0.247852371329783,0.858694248642487,44.5,56.6,32.3,4,3492,12
676702,2024,"FC/FF/SL",1731,-0.0158769497400347,77.4,0.553270562389467,0.280262331462286,0.826278793316648,44.5,82.3,4.7,3,3432,6
518397,2025,"CH/SI/SL",939,0.0180830670926518,5.5,0.553264622589393,0.266240835501478,0.840288409677307,44.4,72,11.9,3,1878,6
701487,2025,"CH/CU/FC/FF/SI",1632,0.00180882352941176,19.5,0.553263527259853,0.272245226736674,0.834281827783031,44.4,77.2,8.6,5,6468,20
641540,2024,"CH/FC/FF/KC/SI/SL",5067,-0.00155239786856128,26.8,0.553257642490969,0.240631435711121,0.865883849270816,44.4,47.9,43,6,25320,30
801434,2025,"FC/FF/SL",408,0.00463235294117647,15.4,0.553255960808989,0.246168977841184,0.860342943776794,44.3,54.6,35.2,3,816,6
669923,2023,"CH/FF/FS/KC/SI/SL",8475,-0.0163610619469027,78.9,0.553240364210288,0.225003439230108,0.881477289190467,44.3,32.4,68.3,6,42345,30
674370,2024,"CH/FC/FF/SI/SL",3168,-0.0183484848484848,84.6,0.553228899987242,0.261657053386632,0.844800746587852,44.2,68.7,15.4,5,12660,20
690928,2025,"CU/FF/FS/SI/SL/ST",2793,-0.00994092373791622,56.1,0.553220461673578,0.224646860522993,0.881794062824163,44.2,32,68.5,6,13965,30
676440,2024,"CH/CU/FC/FF/SI/ST",8553,-0.0102104524728166,57.1,0.553206038860921,0.229552912963928,0.876859164757915,44.2,36.8,61.8,6,42765,30
592094,2023,"CH/FF/SL/ST",2715,-0.0156154696132597,76.5,0.553186831320251,0.196714475199651,0.90965918744085,44.1,11.1,93.1,4,8145,12
686701,2025,"CH/CU/FF/SI/SL/ST",3936,-0.0145754573170732,73.3,0.553166664136208,0.230475050869451,0.875858277402965,44.1,37.6,60.3,6,19680,30
687888,2023,"CH/FC/FF/SI/ST",1095,0.00535616438356164,14.7,0.553132543603724,0.244381046590272,0.861884040617176,44,52.3,37.3,5,4380,20
684007,2024,"CH/CU/FC/FF/FS/SI/ST",7770,-0.0149482625482625,74.1,0.553106440581606,0.252960370514581,0.85325251064863,44,61.4,24.5,7,46602,42
670280,2025,"CU/FF/FS",3072,-0.02065234375,89.9,0.553085415747679,0.203529664021952,0.902641167473407,43.9,14.9,89.8,3,6144,6
663321,2025,"FF/FS/SL",663,0.0090316742081448,10.9,0.553055773726884,0.241863770885868,0.8642477765679,43.9,49.3,40.8,3,1326,6
592789,2023,"CH/CU/FC/FF/SI/SL",4224,0.000362926136363636,22.3,0.55302560999529,0.262647633367772,0.843403586622807,43.9,69.4,14.1,6,21000,30
570632,2024,"CH/FF/SI/SL",5277,-0.00938658328595793,53.7,0.553011263578281,0.310755965026895,0.795266562129667,43.8,95.8,0.8,4,15822,12
547179,2024,"CH/CU/FC/FF/SI/SL/ST",6273,-0.0118660927785748,63.4,0.553010262620992,0.235661118575166,0.870359406666818,43.8,42.8,50.6,7,37638,42
670810,2025,"CH/CU/FC/FF/SL",333,-0.0238378378378378,93.3,0.552976341544938,0.281635998542669,0.824316684547207,43.7,83.1,4.2,5,1272,20
669194,2023,"CH/CU/FC/FF/SL/ST",7065,-0.000978343949044586,25.6,0.552968193572922,0.215702945555646,0.890233441590197,43.7,23.5,79.4,6,35310,30
657508,2023,"CH/FF/KC/SL",3207,-0.013867165575304,70.9,0.552966760846967,0.252140909037435,0.853792612656499,43.7,60.3,25.3,4,9621,12
656970,2023,"CH/CU/FC/FF/ST",1083,0.00836842105263158,11.6,0.552965617915462,0.195847466886746,0.910083768944179,43.6,10.9,93.2,5,4332,20
607536,2025,"CH/FC/FF/KC/SI/ST",7431,-0.00636616875252321,40.9,0.552961558988521,0.262186099676765,0.843737018300278,43.6,69.1,14.5,6,37155,30
543521,2023,"CU/FC/FF/ST",3051,-0.00712782694198623,44.2,0.552928731791797,0.21437603173353,0.891481431850064,43.5,22.4,80.6,4,9108,12
680573,2024,"CH/CU/FF/SL",6885,-0.0133755991285403,69.2,0.552916985548776,0.217622798258082,0.888211172839468,43.5,25.4,76.6,4,20655,12
657571,2023,"FC/FF/ST/SV",3195,-0.00990798122065728,56,0.552904079388077,0.192810604833523,0.912997553942632,43.4,9.8,94.1,4,9585,12
605400,2025,"CH/FC/FF/KC/SI",4704,-0.00373533163265306,32.1,0.552888441035088,0.214653258821537,0.891123623248639,43.4,22.8,80.2,5,18816,20
668964,2024,"CH/CU/FC/FF/SL",6453,-0.0123788935378894,64.7,0.552870975404886,0.265277823637793,0.840464127171978,43.4,71.5,12,5,25800,20
669459,2025,"FF/SL",132,0.00786363636363636,12.3,0.552866836809634,0.244093990682647,0.861639682936621,43.3,51.9,37,2,129,2
668984,2023,"CH/FF/SL/ST",693,0.0133246753246753,7.5,0.552861122249212,0.218193074599294,0.887529169899131,43.3,25.9,76,4,2079,12
622608,2025,"CH/CU/FF/SI/SL",6852,0.0106690017513135,9.4,0.55277906521995,0.259768383098924,0.845789747340975,43.2,66.7,16.4,5,27408,20
669620,2025,"CH/CU/FC/FF/SI",618,-0.0130194174757282,67.3,0.552769912740203,0.258615967691635,0.846923857788771,43.2,66,17.6,5,2472,20
663158,2025,"CH/FF/SI",3228,-0.0240130111524164,93.8,0.552765977683463,0.304662744011078,0.800869211355849,43.1,93.2,1.1,3,6444,6
471911,2024,"CH/CU/FF/SI/SL/ST",5079,0.000170112226816302,22.9,0.552690586531104,0.262439891010171,0.842941282052037,43.1,69.2,13.8,6,25395,30
669199,2025,"FF/FS/SL/ST",3429,-0.0132939632545932,69,0.55266258788434,0.232315828065191,0.87300934770349,43.1,39.2,55.5,4,10287,12
682842,2025,"FF/SI/SL",3492,-0.0236675257731959,93.1,0.55262327033699,0.228863716382832,0.876382824291148,43,36.3,61.2,3,6984,6
670871,2024,"CH/FF/SI/SL",813,0.000542435424354243,21.9,0.552616829367497,0.247077610233467,0.858156048501527,43,55.5,31.6,4,2439,12
656550,2025,"CH/CU/FC/FF/SL",5892,-0.0106771894093686,59,0.552597062163702,0.269820873699936,0.835373250627468,42.9,75,9.2,5,23520,20
523260,2023,"CH/FF/KC/SI/SL",2136,-0.0173679775280899,81.7,0.552563864150189,0.233649980775302,0.871477747525077,42.9,40.8,52.5,5,8544,20
669674,2023,"CH/CU/FF/FS/SL",2328,-0.00736984536082474,45.4,0.552534131368522,0.238273987563017,0.866794275174028,42.9,45.2,44.1,5,9312,20
595345,2025,"FC/FF/SL",3156,-0.0263897338403042,96,0.552527437512431,0.233704694337678,0.871350180687185,42.8,40.9,52.2,3,6300,6
696270,2025,"FC/FS/SI/ST",822,0.0120912408759124,8.5,0.552520880393271,0.292857214193215,0.812184546593327,42.8,89.3,2.2,4,2421,12
571510,2023,"CH/CU/FF/SI/SL",3534,-0.00626825127334465,40.4,0.552475696431558,0.214080738510191,0.890870654352924,42.7,22,79.9,5,14136,20
669854,2023,"CH/CU/FF/SL",2715,-0.00369834254143646,32,0.552470973036623,0.234818528443138,0.870123417630108,42.7,41.9,50,4,8145,12
519293,2023,"CH/CU/FF/SL",2589,-0.0237230590961761,93.1,0.552438233525194,0.207145542558944,0.897730924491443,42.6,17.3,86.6,4,7767,12
573009,2025,"CH/CU/SI",576,0.0446666666666667,1.1,0.552402071927923,0.245071539226165,0.859732604629683,42.6,53.2,34.1,3,1128,6
665795,2025,"CH/CU/FF/SI/SL",6756,-0.0114600355239787,61.7,0.552394451607127,0.221532493523202,0.883256409691053,42.6,29.2,70.7,5,27024,20
669358,2024,"CH/FF/KC/SL",3618,-0.0212902155887231,90.7,0.552334728593504,0.215467063399383,0.889202393787625,42.5,23.4,78,4,10854,12
686752,2025,"CH/CU/FC/FF/SI/SL",8097,-0.0108369766580215,59.5,0.552288372879189,0.238419884077774,0.866156861680605,42.5,45.4,43.3,6,40470,30
646242,2023,"CH/CU/FF/SI/SL",480,0.01375625,7.4,0.5522851198302,0.226794552275755,0.877775687384646,42.4,34.1,63,5,1920,20
605280,2025,"CH/FC/FF/SI/SL/ST",8277,-0.0141109097499094,71.7,0.552259718244818,0.239646982764634,0.864872453725003,42.4,46.6,41.6,6,41385,30
683618,2025,"CU/FC/FF/SI/SL",837,-0.0143118279569892,72.3,0.552255817036052,0.248884584914785,0.855627049157319,42.3,57.6,27.8,5,3348,20
656271,2025,"CH/FF/SI/SL",3042,-0.0106242603550296,58.8,0.552252389130551,0.28993519073534,0.814569587525761,42.3,87.6,2.6,4,9126,12
669456,2023,"CH/FC/FF/KC/SL",5862,-0.0127021494370522,65.9,0.552230458447331,0.243284018151657,0.861176898743005,42.3,51.1,36.2,5,23448,20
519141,2025,"FF/KC",2400,-0.0215675,91.3,0.552168120559767,0.225965822228636,0.878370418890899,42.2,33.4,63.8,2,2400,2
666204,2023,"FF/SL",1218,-0.0192463054187192,86.8,0.552143834612639,0.24190092328269,0.862386745942589,42.2,49.4,37.8,2,1215,2
663158,2024,"CH/FF/SI",2931,-0.019568065506653,87.6,0.552132822140092,0.306589194886984,0.7976764493932,42.1,94.5,0.9,3,5838,6
668933,2023,"FC/SI/SL",6960,-0.00655862068965517,41.8,0.552098883967818,0.260710664531768,0.843487103403868,42.1,67.8,14.2,3,13902,6
663878,2024,"CU/FF/SI/SL",3177,-0.00465627950897073,35.2,0.552096122350565,0.205067858449246,0.899124386251885,42.1,16.1,87.6,4,9522,12
689147,2025,"FF/SI/ST",3219,-0.0117716682199441,63,0.552089075310537,0.202695354207399,0.901482796413674,42,14.4,89.1,3,6438,6
605400,2023,"CH/FC/FF/KC/SI",9261,-0.0104671201814059,58.1,0.552088579045868,0.213570728888008,0.890606429203728,42,21.5,79.6,5,37044,20
594902,2023,"CH/CU/FC/FF/SI/SL/ST",4149,-6.65220535068695e-05,23.6,0.552059294510108,0.24624397227581,0.857874616744405,41.9,54.8,31.2,7,24894,42
672578,2025,"FF/FS/KC/SI/SL",2277,-0.0109341238471673,59.9,0.552031738959071,0.247227224312605,0.856836253605537,41.9,55.6,29.5,5,9084,20
660906,2023,"CH/CU/FF/SI/SL",924,-0.00775324675324675,47,0.552019308156245,0.242358769647071,0.861679846665419,41.8,50,37,5,3696,20
671106,2024,"CH/FC/FF/SI/ST",4992,0.00626682692307692,13.8,0.552006917881362,0.241103223630384,0.86291061213234,41.8,48.5,38.7,5,19968,20
680570,2023,"CH/CU/FC/FF/SL/ST",6312,-0.00828897338403042,49.2,0.552000363290042,0.220450677970475,0.883550048609609,41.8,28.2,71.1,6,31560,30
676961,2025,"CH/CU/FC/FF/SI/SL",2226,0.00416576819407008,15.9,0.551945166790751,0.235331192670866,0.868559140910636,41.7,42.4,47.2,6,11130,30
572403,2023,"CH/FC/FF/SI/ST",3057,-0.0130549558390579,67.5,0.551939064564374,0.235490649609925,0.868387479518823,41.7,42.5,46.8,5,12228,20
674072,2023,"CH/CU/FF/SL",4173,-0.00824083393242272,48.9,0.551933000354923,0.220404035497227,0.88346196521262,41.6,28.1,71,4,12510,12
656288,2023,"CH/FF/KC/SI/SL",6243,-0.00867419509851033,50.9,0.551902199695311,0.232016164060123,0.8717882353305,41.6,39,53.2,5,24972,20
657612,2024,"FF/SI/SL",2946,-0.0189837067209776,86.2,0.551866615326534,0.315230751860588,0.788502478792478,41.5,96.8,0.4,3,5892,6
682990,2025,"CH/CU/FC/SI/SL",7404,-0.00899068071312804,52.4,0.551864458555942,0.24734646014318,0.856382456968704,41.5,55.8,28.9,5,29616,20
694037,2023,"CU/FF/SI/SL",1482,-0.0114635627530364,61.8,0.551827169878055,0.237827609984277,0.865826729771832,41.5,44.7,42.9,4,4392,12
593974,2025,"CH/FF/SI/SL",3414,-0.0139200351493849,71.1,0.551802862371142,0.29443262286959,0.809173101872695,41.4,90.1,1.7,4,10242,12
656288,2024,"CH/FF/KC/SI/SL",8607,-0.00447577553154409,34.3,0.551767500961344,0.231844158814358,0.87169084310833,41.4,38.7,52.9,5,34428,20
692230,2024,"CH/CU/FC/FF/SI/SL",699,0.013244635193133,7.7,0.551704807199251,0.236491127349277,0.866918487049225,41.3,43.6,44.2,6,3495,30
694973,2024,"CH/CU/FF/FS/SL/ST",6375,-0.0192832941176471,86.8,0.551697960963915,0.253359497274918,0.850036424652913,41.3,61.8,20.6,6,31875,30
687362,2025,"CH/FC/FF/ST",1413,0.0058619957537155,14,0.551688927701416,0.207358391155184,0.896019464247647,41.3,17.4,84.8,4,4194,12
630023,2023,"FF/FS/SI/SL",4026,-0.0023397913561848,28.5,0.551686036144643,0.273668951234762,0.829703121054525,41.2,78,6.1,4,12078,12
814005,2024,"CH/CU/FF/SL/ST",714,0.0119117647058824,8.6,0.551673876891955,0.214694442997149,0.888653310786761,41.2,22.8,77.1,5,2808,20
605288,2025,"CH/CU/FF/SI/SL",5676,-0.0113266384778013,61.1,0.551638261301033,0.245187131279099,0.858089391322966,41.1,53.5,31.5,5,22704,20
663767,2025,"CH/FC/FF/SI/ST",2076,-0.0127615606936416,66.1,0.551636396247018,0.231180057658252,0.872092734835783,41.1,38.3,53.8,5,8304,20
670990,2024,"CU/FF/SI/ST",2304,-0.00375651041666667,32.2,0.551626549226081,0.190845691408625,0.912407407043537,41,9,93.9,4,6912,12
666277,2023,"CH/FF/SL",2649,-0.00925481313703284,53.3,0.551615275958292,0.208379317486561,0.894851234430023,41,18,83.8,3,5298,6
663460,2025,"CH/FF/SI/SL/ST",5385,-0.0183136490250696,84.6,0.551598216478544,0.239098440335891,0.864097992621198,41,46.1,40.6,5,21540,20
674944,2024,"FF/FS/SI/SL",729,-0.0492633744855967,99.7,0.551597566023002,0.240629439256036,0.862565692789968,40.9,47.8,38.1,4,2187,12
458677,2025,"FC/FF/FS/SL",2448,-0.00952205882352941,54.4,0.551562875752207,0.28132554078949,0.821800210714925,40.9,82.9,3.7,4,7344,12
543294,2025,"CH/CU/FF/SI",7719,-0.00956704236300039,54.7,0.55155200822897,0.228347300108218,0.874756716349722,40.8,35.7,58.2,4,23139,12
682243,2024,"FC/FF/FS/KC/SI/SL/ST",8247,-0.0181498726809749,84,0.551547529790994,0.235086443384885,0.868008616197104,40.8,42.2,46.3,7,49482,42
543101,2025,"FF/FS/KC/SI/SL",1902,0.00133280757097792,20.7,0.551536239943482,0.231304976878032,0.871767503008931,40.7,38.4,53.1,5,7548,20
